Mouse.ID,Sex,Generation,penName,DOB,Exp.Date,Age.at.Exp.Date,Test.Name,NOR.Novel.Object.Side,NOR.Center.Zone.first.10,NOR.Distance.Traveled.first.10,NOR.Dur.Periph.first.10,NOR.Lat.to.Periph.first.10,NOR.Object.Right.NP.Dur.First.10,NOR.Object.Right.CP.Dur.First.10,NOR.Object.Left.NP.Dur.10,NOR.Object.Left.CP.Dur.First.10,NOR.Object.Right.CP.Lat.first.10,NOR.Object.Left.CP.Lat.first.10,NOE.Arena,NOE.Center.Zone.Duration,NOE.Distance.Travelled,NOE.Duration.in.Periphery,NOE.Latency.to.Periphery,NOE.Object.Right..NP.Dur,NOE.Object.Right..CP.Dur,NOE.Object.Left.NP..Dur,NOE.Object.Left..CP.Dur,NOE.Object.Right..CP.Lat,NOE.Object.Left..CP.Lat
DO.1290,M,G12,CSDO-M-66A,11/9/2012,6/13/2013,216,Novel Object Test,L,165.09494,11909.295,427.4643,2701.068,15.081428,1.735032,3.436696,2.102054,2480.7282,1918.912,Arena 1,100.031,13946.8,499.789,0,20.7203,6.10598,12.8793,9.30911,67.3993,86.4847
DO.1291,M,G12,CSDO-M-67D,11/9/2012,12/12/2013,398,Novel Object Test,R,111.1421,7773.597,488.8578,2711.874,15.74875,1.23454,6.906762,4.13738,2404.8549,2862.1677,Arena 1,96.728,7584.87,496.886,14.5142,17.8174,11.8449,22.4553,11.9784,34.5338,105.036
DO.1292,M,G12,CSDO-M-67A,11/9/2012,12/12/2013,398,Novel Object Test,L,139.9496,2479.755,459.9503,2727.09449,0.133464,NA,1.768396,0.16683,1304.978,1049.1933,Arena 2,72.8046,4132.34,520.943,18.2846,24.7909,16.4161,7.10696,NA,1.7684,NA
DO.1293,M,G12,CSDO-M-67B,11/9/2012,12/12/2013,398,Novel Object Test,R,83.11471,11299.493,515.8176,2706.411,15.248266,3.002936,4.00392,1.368002,2490.9722,1763.69,Arena 5,123.855,9012.62,464.888,0.467124,11.4445,0.567222,14.0137,2.80274,143.707,74.7398
DO.1294,M,G12,CSDO-M-67,11/9/2012,12/12/2013,398,Novel Object Test,L,NA,8453.536,598.9323,2700,NA,NA,NA,NA,NA,NA,Arena 6,1.03435,5699.25,586.674,0,0.367026,0.700686,0.133464,0.33366,484.641,497.053
DO.1295,M,G12,CSDO-M-67C,11/9/2012,12/12/2013,398,Novel Object Test,L,160.25682,9627.442,430.5675,2705.03703,5.13836,0.533856,7.340522,2.302258,2000.7254,2516.4301,Arena 7,75.8076,10352.7,504.16,0,8.07457,1.23454,11.7782,1.40137,8.87536,10.9107
DO.1296,M,G12,CSDO-M-68A,11/9/2012,5/30/2013,202,Novel Object Test,R,67.33262,5480.925,532.6675,2700.029,16.48281,0.200196,5.505392,NA,1249.823,1906.333,Arena 1,145.342,4178.7,453.944,0,46.5122,3.50343,44.4101,7.57408,290.384,228.624
DO.1297,M,G12,CSDO-M-68,11/9/2012,5/30/2013,202,Novel Object Test,R,111.2883,6714.838,486.0424,2729.355,35.634874,1.468104,9.609402,1.134444,2764.929,2591.4173,Arena 1,158.088,5489.54,441.966,0,79.6446,16.3827,104.636,33.7998,108.44,43.9097
DO.1298,M,G12,CSDO-M-68,11/9/2012,5/30/2013,202,Novel Object Test,L,11.14424,1067.3911,586.1864,2705.07163,0.233562,NA,2.102058,NA,1074.41833,1335.33946,Arena 2,19.052,2948.79,581.002,0,16.1825,10.844,8.67516,2.80274,21.2541,3.60353
DO.1299,M,G12,CSDO-M-68B,11/9/2012,5/30/2013,202,Novel Object Test,L,17.55052,2547.9656,582.4494,2703.03631,0.367026,NA,0.233562,NA,210.1394,347.073,Arena 2,41.8743,2650.19,557.412,11.2777,21.9215,8.30813,12.1452,2.00196,4.60451,201.731
DO.1300,M,G12,CSDO-M-68,11/9/2012,5/30/2013,202,Novel Object Test,R,239.94752,12369.225,349.709,2731.916856,18.251198,4.804702,11.611362,2.66928,2684.3948,2620.0989,Arena 3,321.281,13399.3,278.172,2.63591,25.7919,13.6467,42.3415,37.6035,14.681,0.066732
DO.1301,M,G12,CSDO-M-69B,11/9/2012,5/23/2013,195,Novel Object Test,L,220.84966,11967.772,370.1749,2705.4474,13.846882,26.49258,14.981334,17.316954,2854.57429,2855.3608,Arena 8,131.362,11878.9,432.257,0,22.3219,6.8734,14.0471,12.3454,55.8213,1.36801
DO.1302,M,G12,CSDO-M-69D,11/9/2012,5/23/2013,195,Novel Object Test,L,88.853686,4694.041,511.1462,2700,7.34051,0.233562,6.80666,NA,1221.8286,1815.4779,Arena 1,182.379,4147.26,416.007,0,27.0265,9.54268,55.3542,53.0853,23.8901,20.7203
DO.1303,M,G12,CSDO-M-69,11/9/2012,5/23/2013,195,Novel Object Test,R,191.821242,3860.334,404.8756,2718.29,7.106958,NA,8.441598,NA,1758.411,2856.463,Arena 2,83.7153,3036.51,514.137,0,82.8478,43.5426,38.3375,11.8449,260.221,168.665
DO.1304,M,G12,CSDO-M-69A,11/9/2012,5/23/2013,195,Novel Object Test,R,114.858416,11074.79,485.1415,2702.247,15.948958,34.96758,6.17271,4.304216,2255.69929,1844.473,Arena 4,318.045,15066.9,272.634,0,39.6054,39.2384,21.2208,20.2865,48.6476,10.0432
DO.1305,M,G12,CSDO-M-69C,11/9/2012,5/23/2013,195,Novel Object Test,L,165.407846,5484.791,431.389,2718.4218,4.370948,1.434738,15.581916,0.200196,2403.1423,2901.0746,Arena 3,285.746,6297.85,311.972,2.00196,33.7664,12.6791,39.1383,9.34248,107.639,49.8822
DO.1306,M,G12,CSDO-M-70,11/9/2012,5/30/2013,202,Novel Object Test,R,144.942004,3749.886,454.324,2705.85,29.996052,16.34934,9.842978,7.307156,1393.565,1850.2112,Arena 1,201.564,3021.05,398.49,0,40.4396,6.84003,98.4297,43.0421,242.237,17.8842
DO.1307,M,G12,CSDO-M-70,11/9/2012,5/30/2013,202,Novel Object Test,L,47.65918,3112.488,551.6067,2703.189,7.686766,NA,23.756592,NA,1527.1427,1755.819,Arena 2,57.3228,3897.5,542.731,0,53.419,6.07261,47.1128,4.70461,44.9774,118.282
DO.1308,M,G12,CSDO-M-70,11/9/2012,5/30/2013,202,Novel Object Test,R,235.26365,4133.518,362.968,2722.054,19.786082,13.146192,16.682996,5.572124,2108.228,1508.277,Arena 3,274.502,3984.33,324.651,0,42.4749,5.97251,55.154,20.4534,380.406,370.329
DO.1309,M,G12,CSDO-M-70,11/9/2012,5/30/2013,202,Novel Object Test,L,320.7141,6850.632,262.5028,2709.12625,13.246298,0.800784,28.861596,0.266928,2811.2527,2882.82289,Arena 4,330.056,6155.44,268.796,0.800784,66.6986,10.4102,51.3169,10.1433,18.8184,7.50735
DO.1310,M,G12,CSDO-M-70,11/9/2012,5/30/2013,202,Novel Object Test,L,127.858644,5704.718,470.006,2700.002,13.980352,0.266928,30.4298,1.501468,2901.4117,2628.506,Arena 5,175.972,6005.16,397.689,4.07065,58.891,19.5858,38.0372,7.04023,15.4818,6.03925
DO.1311,M,G12,CSDO-M-71A,11/9/2012,12/12/2013,398,Novel Object Test,R,31.364056,3026.691,568.636,2700,6.973496,NA,4.83807,NA,873.755,832.616,Arena 1,59.6918,5542.3,538.527,4.87144,20.7537,3.2365,15.682,3.2365,194.057,322.416
DO.1312,M,G12,CSDO-M-71C,11/9/2012,12/12/2013,398,Novel Object Test,L,125.96927,10517.61,473.497,2700.529,14.414118,3.303234,29.962646,0.967614,2168.990124,2907.785,Arena 5,112.81,11907.2,477.467,0,23.7566,31.1305,20.1197,20.2532,1.40137,16.8832
DO.1313,M,G12,CSDO-M-71D,11/9/2012,12/12/2013,398,Novel Object Test,L,244.53947,3992.275,347.9532,2731.72341,18.551488,4.17075,22.155026,3.36997,1549.1827,2823.5009,Arena 2,196.759,6767.47,396.622,2.16879,69.2011,78.1765,49.4818,35.8351,54.2197,77.4425
DO.1314,M,G12,CSDO-M-71,11/9/2012,12/12/2013,398,Novel Object Test,L,46.11176,4208.886,553.8882,2704.602,1.034346,0.066732,0.33366,NA,712.331,220.9497,Arena 8,45.3778,6054.71,542.698,0.300294,11.0108,0.367026,8.1413,0.400392,76.0411,272.133
DO.1315,M,G12,CSDO-M-71B,11/9/2012,12/12/2013,398,Novel Object Test,R,215.11047,6572.713,379.2713,2707.941098,3.970558,0.66732,2.736008,0.934248,1748.9258,2977.84931,Arena 6,167.364,9024.53,430.855,0,35.5348,19.9862,39.8724,19.6859,96.6279,44.6771
DO.1316,M,G12,CSDO-M-72B,11/9/2012,6/6/2013,209,Novel Object Test,L,53.786038,5736.133,546.214,2700,3.303236,0.033366,30.69676,3.77036,1986.4786,2222.1421,Arena 6,101.833,7504.5,497.253,0,34.7006,40.6064,19.5858,8.77526,0.867516,12.9794
DO.1317,M,G12,CSDO-M-72,11/9/2012,5/31/2013,203,Novel Object Test,R,272.5001,5443.325,293.5668,2743.6782,18.117732,0.133464,25.658492,6.506374,1972.3125,2715.1591,Arena 7,238.433,7608.05,324.685,0,16.8832,2.56918,33.6663,9.84297,27.8272,6.84003
DO.1318,M,G12,CSDO-M-72A,11/9/2012,6/6/2013,209,Novel Object Test,L,79.27763,6725.135,520.1219,2701.7938,12.278682,0.533856,7.70755,0.50049,2899.729,2992.3961,Arena 1,81.3463,5086.37,493.283,0.50049,24.524,1.4681,12.946,0.66732,397.189,201.33
DO.1319,M,G12,CSDO-M-72,11/9/2012,6/6/2013,209,Novel Object Test,L,295.7687,5183.612,292.4529,2709.544292,5.93914,0.033366,13.88026,NA,2408.431014,2404.1529,Arena 8,98.7967,6712.37,452.81,0,7.10696,1.03435,31.0304,0.233562,160.857,10.6771
DO.1320,M,G12,CSDO-M-72C,11/9/2012,6/6/2013,209,Novel Object Test,R,182.1909,6563.953,417.2085,2719.168,10.009812,NA,8.875352,0.33366,2562.9084,1613.2467,Arena 2,98.9636,5850.16,499.99,0,31.8979,34.5004,40.1393,20.5535,40.4062,36.4357
