Mouse.ID,Sex,Generation,penName,DOB,Exp.Date,Age.at.Exp.Date,Test.Name,Single.cells,Viable.cells,CD11b.,Eosinophils,Eosinophils...of.viable.,Granulocytes,Granulocytes....of.viable.,Monocytes,Monocytes....of.viable.,Inflammitory.Monocytes,Other.Monocytes,Resident.Monocytes
DO.0205,F,G10,LGDO-F-41,5/15/2012,12/31/2013,595,FCM (M) 85wks,92.4,67.5,50.8,6.34,3.22,57.2,29.1,36,18.3,20.3,47.5,32.2
DO.0206,F,G10,LGDO-F-42,5/16/2012,1/2/2013,231,FCM (M) 33wks,94.6,78,18.6,14.2,2.64,64.4,12,19.9,3.7,56.1,8.39,35.5
DO.0206,F,G10,LGDO-F-42,5/16/2012,8/13/2013,454,FCM (M) 59wks,93.9,87.7,18.1,15.7,2.84,68.4,12.4,15.4,2.78,41.6,23.9,34.5
DO.0206,F,G10,LGDO-F-42,5/16/2012,12/31/2013,594,FCM (M) 85wks,93.7,83.1,20.1,10.8,2.17,72.5,14.6,16.4,3.31,24,43.1,32.9
DO.0207,F,G10,LGDO-F-42,5/15/2012,1/2/2013,232,FCM (M) 33wks,95.2,64.4,21.1,23,4.86,57.1,12,16.7,3.52,35.5,18.7,45.7
DO.0207,F,G10,LGDO-F-42,5/15/2012,8/13/2013,455,FCM (M) 59wks,95.6,87.2,24.5,32.6,8,44.6,10.9,21.9,5.38,29.7,40.1,30.2
DO.0207,F,G10,LGDO-F-42,5/15/2012,12/31/2013,595,FCM (M) 85wks,94.4,72.3,27,35.8,9.66,30.7,8.28,32.9,8.87,19.3,47.1,33.6
DO.0209,F,G10,LGDO-F-42,5/15/2012,1/2/2013,232,FCM (M) 33wks,94,69.4,23.7,10.8,2.54,59.5,14.1,28.5,6.74,37,16,46.9
DO.0209,F,G10,LGDO-F-42,5/15/2012,8/13/2013,455,FCM (M) 59wks,94.3,82,27.6,14.2,3.92,55,15.2,30.4,8.38,28,42.4,29.5
DO.0209,F,G10,LGDO-F-42,5/15/2012,12/31/2013,595,FCM (M) 85wks,92.6,38,21,3.41,0.717,68,14.3,28.2,5.94,8.05,54.6,37.4
DO.0210,F,G10,LGDO-F-42,5/15/2012,1/2/2013,232,FCM (M) 33wks,91.3,66.2,23.2,10.7,2.48,34.4,8,52.6,12.2,0.56,62.9,36.5
DO.0210,F,G10,LGDO-F-42,5/15/2012,8/13/2013,455,FCM (M) 59wks,93.8,85.4,34.5,10.8,3.72,42.6,14.7,45,15.5,7.85,57.1,35.1
DO.0210,F,G10,LGDO-F-42,5/15/2012,12/31/2013,595,FCM (M) 85wks,92.7,65.9,56.9,7.09,4.04,24.3,13.9,66.9,38.1,1.94,50.5,47.6
DO.0212,F,G10,LGDO-F-43,5/17/2012,1/2/2013,230,FCM (M) 33wks,94.9,70.3,16.2,10.6,1.72,63.1,10.2,24.8,4.01,45.1,8.54,46.4
DO.0212,F,G10,LGDO-F-43,5/17/2012,8/14/2013,454,FCM (M) 59wks,92.8,75.1,24.9,10.1,2.51,59.6,14.8,29.4,7.33,40.2,24.1,35.8
DO.0212,F,G10,LGDO-F-43,5/17/2012,12/31/2013,593,FCM (M) 85wks,95,76.8,26.1,8.35,2.18,66.5,17.4,24.8,6.48,30.6,35.3,34
DO.0213,F,G10,LGDO-F-43,5/15/2012,1/2/2013,232,FCM (M) 33wks,93.5,75.7,27.9,6.68,1.87,52.1,14.6,40.1,11.2,58.1,2.52,39.4
DO.0213,F,G10,LGDO-F-43,5/15/2012,8/14/2013,456,FCM (M) 59wks,91.3,78.7,50.5,9.09,4.58,43.7,22.1,46.2,23.3,48.6,11.1,40.3
DO.0214,F,G10,LGDO-F-43,5/16/2012,1/2/2013,231,FCM (M) 33wks,95,75,27.9,6.97,1.95,73.1,20.4,19.4,5.43,57.6,17.6,24.8
DO.0214,F,G10,LGDO-F-43,5/16/2012,8/14/2013,455,FCM (M) 59wks,91.6,84.3,34.9,11.8,4.12,63.1,22,24.8,8.65,33.2,45.2,21.6
DO.0214,F,G10,LGDO-F-43,5/16/2012,12/31/2013,594,FCM (M) 85wks,93.6,78.2,37,5.63,2.08,76,28.1,18.1,6.71,16.1,65.4,18.5
DO.0215,F,G10,LGDO-F-43,5/14/2012,1/2/2013,233,FCM (M) 33wks,96.2,77.3,18.2,9.27,1.69,67.5,12.3,21.8,3.98,54.2,8.23,37.6
DO.0215,F,G10,LGDO-F-43,5/14/2012,8/14/2013,457,FCM (M) 59wks,91.3,82.7,34.6,8.01,2.77,72.3,25,18.8,6.51,49.2,17,33.8
DO.0215,F,G10,LGDO-F-43,5/14/2012,12/31/2013,596,FCM (M) 85wks,92.2,79.9,36.7,3.87,1.42,77.2,28.4,18.5,6.8,29.4,49.1,21.6
DO.0216,F,G10,LGDO-F-44,5/18/2012,1/2/2013,229,FCM (M) 33wks,92.4,69.7,18.9,15.3,2.89,29.2,5.52,51.9,9.78,1.14,38.7,60.1
DO.0216,F,G10,LGDO-F-44,5/18/2012,8/14/2013,453,FCM (M) 59wks,88.7,79.9,29.1,5.91,1.72,73.6,21.4,20,5.81,31.7,30.1,38.2
DO.0216,F,G10,LGDO-F-44,5/18/2012,12/31/2013,592,FCM (M) 85wks,86,60.5,33.1,15.6,5.16,20.7,6.87,62.8,20.8,1.16,32.7,66.2
DO.0217,F,G10,LGDO-F-44,5/17/2012,1/2/2013,230,FCM (M) 33wks,91.5,72.8,19.9,22.8,4.54,49.8,9.94,24.6,4.91,33.4,10.1,56.5
DO.0217,F,G10,LGDO-F-44,5/17/2012,8/14/2013,454,FCM (M) 59wks,93.5,76.1,23.4,8.8,2.06,67.5,15.8,23.3,5.46,20.3,44.7,35
DO.0217,F,G10,LGDO-F-44,5/17/2012,12/31/2013,593,FCM (M) 85wks,83.4,77,62.4,1.43,0.89,63.1,39.4,34.6,21.6,6.75,45.5,47.8
DO.0218,F,G10,LGDO-F-44,5/14/2012,1/2/2013,233,FCM (M) 33wks,93.6,63.3,16.3,8.6,1.4,50.2,8.16,39.6,6.43,39.5,21.9,38.6
DO.0218,F,G10,LGDO-F-44,5/14/2012,8/14/2013,457,FCM (M) 59wks,93.3,77.7,29.1,16.8,4.88,32.2,9.36,48.8,14.2,3.09,45.3,51.6
DO.0218,F,G10,LGDO-F-44,5/14/2012,12/31/2013,596,FCM (M) 85wks,89.2,62.2,19.4,7.86,1.52,68.9,13.3,22.8,4.41,8.61,61.1,30.3
DO.0219,F,G10,LGDO-F-44,5/13/2012,1/2/2013,234,FCM (M) 33wks,84.9,53.9,27,5.99,1.62,29.1,7.87,61.6,16.6,42.2,5.76,52.1
DO.0219,F,G10,LGDO-F-44,5/13/2012,8/14/2013,458,FCM (M) 59wks,90.3,78.3,32,5.96,1.91,40.2,12.9,53.8,17.2,29.5,15.7,54.8
DO.0219,F,G10,LGDO-F-44,5/13/2012,12/31/2013,597,FCM (M) 85wks,89,58.6,9.2,4.55,0.418,48,4.41,47,4.33,25.9,23.7,50.4
DO.0220,F,G10,LGDO-F-44,5/10/2012,1/2/2013,237,FCM (M) 33wks,94.2,73,20,6.89,1.38,68.2,13.6,24.3,4.85,15.7,29.8,54.4
DO.0220,F,G10,LGDO-F-44,5/10/2012,8/14/2013,461,FCM (M) 59wks,91.1,73.2,19.5,11.4,2.23,51.3,10,36.8,7.18,7,49,44
DO.0220,F,G10,LGDO-F-44,5/10/2012,12/31/2013,600,FCM (M) 85wks,93.2,71.6,17.8,4.56,0.811,56.9,10.1,38.1,6.78,3.8,55.1,41.1
DO.0221,F,G10,LGDO-F-45,5/15/2012,1/8/2013,238,FCM (M) 33wks,96.9,62.6,20.6,20.9,4.3,56.5,11.6,20.3,4.18,30.4,11.9,57.7
DO.0221,F,G10,LGDO-F-45,5/15/2012,8/14/2013,456,FCM (M) 59wks,93.6,78,26,24.2,6.29,42.7,11.1,32.2,8.38,48.2,8.53,43.3
DO.0221,F,G10,LGDO-F-45,5/15/2012,1/7/2014,602,FCM (M) 85wks,90.8,60.3,26.5,21.1,5.58,46,12.2,32.5,8.61,34.5,14.1,51.4
DO.0222,F,G10,LGDO-F-45,5/14/2012,1/8/2013,239,FCM (M) 33wks,97.2,67.8,20,30,6.01,37.7,7.55,29.3,5.86,58.8,9.48,31.7
DO.0222,F,G10,LGDO-F-45,5/14/2012,8/14/2013,457,FCM (M) 59wks,92,81.9,22.8,15.8,3.61,42,9.58,41.6,9.48,64.3,14.9,20.8
DO.0222,F,G10,LGDO-F-45,5/14/2012,1/7/2014,603,FCM (M) 85wks,95.1,66.7,24.3,11.9,2.89,53.8,13.1,34,8.27,48.6,18.8,32.6
DO.0223,F,G10,LGDO-F-45,5/15/2012,1/8/2013,238,FCM (M) 33wks,96.9,72.8,29.5,14.5,4.29,71.5,21.1,11.9,3.52,31,35.9,33.1
DO.0223,F,G10,LGDO-F-45,5/15/2012,8/14/2013,456,FCM (M) 59wks,93.6,82.1,30,25.6,7.69,55.8,16.7,18.1,5.42,22.6,50.9,26.5
DO.0223,F,G10,LGDO-F-45,5/15/2012,1/7/2014,602,FCM (M) 85wks,90.4,51.9,28,12.4,3.48,63.3,17.8,24.1,6.74,12.6,58.3,29.1
DO.0224,F,G10,LGDO-F-45,5/15/2012,1/8/2013,238,FCM (M) 33wks,97.3,66.2,23,20.2,4.64,44.6,10.3,32.8,7.56,42.9,21.2,35.9
DO.0224,F,G10,LGDO-F-45,5/15/2012,8/14/2013,456,FCM (M) 59wks,91.6,81.3,18.2,19.8,3.61,40.5,7.38,38.6,7.03,45.7,27.9,26.5
DO.0224,F,G10,LGDO-F-45,5/15/2012,1/7/2014,602,FCM (M) 85wks,90.8,69.7,17.3,12.3,2.13,40.8,7.05,45.9,7.94,27.4,31,41.6
DO.0225,F,G10,LGDO-F-45,5/15/2012,1/8/2013,238,FCM (M) 33wks,96.1,70.4,26.9,17,4.59,50.3,13.6,30.6,8.25,54.3,13.4,32.3
DO.0225,F,G10,LGDO-F-45,5/15/2012,8/14/2013,456,FCM (M) 59wks,88.2,82.4,45.3,13.9,6.32,69.5,31.5,16.3,7.39,63.8,7.56,28.7
DO.0225,F,G10,LGDO-F-45,5/15/2012,1/7/2014,602,FCM (M) 85wks,90.9,59.2,56.7,1.5,0.853,91.5,51.9,6.91,3.92,14.3,16.3,69.4
DO.0226,F,G10,LGDO-F-46,5/15/2012,1/8/2013,238,FCM (M) 33wks,96.7,61.8,41.9,6.94,2.91,70.5,29.5,20,8.39,34.9,20.5,44.6
DO.0226,F,G10,LGDO-F-46,5/15/2012,8/14/2013,456,FCM (M) 59wks,94.5,78.4,23.8,10.1,2.41,68.2,16.3,20.5,4.9,23.4,31.7,44.8
DO.0226,F,G10,LGDO-F-46,5/15/2012,1/7/2014,602,FCM (M) 85wks,95.4,72.8,29.9,7.02,2.1,66.8,19.9,25.6,7.66,11.6,36.5,51.9
DO.0227,F,G10,LGDO-F-46,5/15/2012,1/8/2013,238,FCM (M) 33wks,97,69.2,18,7.26,1.31,46.5,8.39,41.4,7.47,28,10.8,61.2
DO.0227,F,G10,LGDO-F-46,5/15/2012,8/14/2013,456,FCM (M) 59wks,91.3,75.6,39.9,3.38,1.35,59.7,23.8,36.8,14.7,33.8,9.29,56.9
DO.0227,F,G10,LGDO-F-46,5/15/2012,1/7/2014,602,FCM (M) 85wks,87.6,63.4,36.8,3.4,1.25,57,21,39.2,14.4,34.7,15.8,49.5
DO.0228,F,G10,LGDO-F-46,5/14/2012,1/8/2013,239,FCM (M) 33wks,96.2,61.9,40.5,18.5,7.51,62,25.1,18.1,7.33,64,12.9,23.1
DO.0228,F,G10,LGDO-F-46,5/14/2012,8/14/2013,457,FCM (M) 59wks,91.2,56.5,51.5,4.88,2.52,55.4,28.5,38.9,20,47.1,36.3,16.5
DO.0228,F,G10,LGDO-F-46,5/14/2012,1/7/2014,603,FCM (M) 85wks,91,66.6,77.3,4.41,3.41,71.3,55.1,23.9,18.5,7.7,84.5,7.76
DO.0229,F,G10,LGDO-F-46,5/15/2012,1/8/2013,238,FCM (M) 33wks,97.5,66,31.9,11.7,3.74,56.8,18.1,29.5,9.39,9.42,45.4,45.2
DO.0229,F,G10,LGDO-F-46,5/15/2012,8/14/2013,456,FCM (M) 59wks,94.7,80.5,31,10.9,3.38,63.6,19.7,25.1,7.78,5.19,45.6,49.2
DO.0229,F,G10,LGDO-F-46,5/15/2012,1/7/2014,602,FCM (M) 85wks,96,81.5,29.5,13.4,3.96,55.1,16.3,31.2,9.21,1.67,50.4,48
DO.0230,F,G10,LGDO-F-46,5/15/2012,1/8/2013,238,FCM (M) 33wks,97,62.6,17.4,7.96,1.39,76,13.3,14.7,2.56,29.4,20.4,50.3
DO.0230,F,G10,LGDO-F-46,5/15/2012,8/14/2013,456,FCM (M) 59wks,94.5,82,9.78,7.65,0.748,52.2,5.1,39.7,3.88,25.6,20.7,53.7
DO.0230,F,G10,LGDO-F-46,5/15/2012,1/7/2014,602,FCM (M) 85wks,94.3,79.8,21.9,8.85,1.94,56.5,12.4,34.5,7.56,13.4,33.3,53.3
DO.0231,F,G10,LGDO-F-47,5/14/2012,1/8/2013,239,FCM (M) 33wks,97.1,61.8,35.2,8.88,3.13,76.5,26.9,12.8,4.51,57.3,9.36,33.3
DO.0231,F,G10,LGDO-F-47,5/14/2012,8/14/2013,457,FCM (M) 59wks,94,77.7,24.9,22.4,5.59,55.9,13.9,21.6,5.38,50.5,15.3,34.2
DO.0231,F,G10,LGDO-F-47,5/14/2012,1/7/2014,603,FCM (M) 85wks,93,63.5,21.2,19.5,4.13,51.7,10.9,28.3,6,40.8,20.2,39
DO.0232,F,G10,LGDO-F-47,5/11/2012,1/8/2013,242,FCM (M) 33wks,94.9,69.5,23.1,11.1,2.56,63.7,14.7,23.9,5.51,58,23.2,18.8
DO.0232,F,G10,LGDO-F-47,5/11/2012,8/14/2013,460,FCM (M) 59wks,87.7,75.5,27.5,9.44,2.6,67.7,18.6,22.3,6.14,26.4,61.7,11.9
DO.0232,F,G10,LGDO-F-47,5/11/2012,1/7/2014,606,FCM (M) 85wks,92.3,75.9,29.2,14.5,4.25,61.4,17.9,23.9,6.98,28.5,55.9,15.7
DO.0233,F,G10,LGDO-F-47,5/14/2012,1/8/2013,239,FCM (M) 33wks,96.4,65.9,23.5,19.6,4.59,56.7,13.3,22.2,5.2,45.4,20.6,34
DO.0233,F,G10,LGDO-F-47,5/14/2012,8/14/2013,457,FCM (M) 59wks,92.6,78.1,24.2,16.1,3.89,54.8,13.3,28.6,6.91,42.3,26.8,30.9
DO.0233,F,G10,LGDO-F-47,5/14/2012,1/7/2014,603,FCM (M) 85wks,91.9,73.5,29.4,7.91,2.33,64.1,18.9,27.5,8.09,27.7,47.1,25.2
DO.0234,F,G10,LGDO-F-47,5/18/2012,1/8/2013,235,FCM (M) 33wks,97,62.4,27.9,19.6,5.47,47.4,13.3,28.4,7.94,31.1,31.5,37.4
DO.0234,F,G10,LGDO-F-47,5/18/2012,8/14/2013,453,FCM (M) 59wks,93.3,82.4,31.4,30.7,9.63,42.1,13.2,26.3,8.25,31.1,44.1,24.8
DO.0236,F,G10,LGDO-F-48,5/14/2012,1/8/2013,239,FCM (M) 33wks,96.4,67.8,26.9,32.4,8.71,25.1,6.75,39.3,10.5,27.4,14.3,58.3
DO.0236,F,G10,LGDO-F-48,5/14/2012,8/14/2013,457,FCM (M) 59wks,92.4,78.3,20.4,41.5,8.44,19.1,3.88,38.4,7.83,33.6,16,50.5
DO.0237,F,G10,LGDO-F-48,5/14/2012,1/8/2013,239,FCM (M) 33wks,95.9,51.6,26,15.4,4.01,42.8,11.1,36.5,9.49,42.6,11.6,45.8
DO.0237,F,G10,LGDO-F-48,5/14/2012,8/14/2013,457,FCM (M) 59wks,93.8,71,31.9,14.5,4.62,59.4,18.9,23.7,7.55,52.5,15.2,32.3
DO.0237,F,G10,LGDO-F-48,5/14/2012,1/7/2014,603,FCM (M) 85wks,75.7,54.3,19,3.03,0.575,56.8,10.8,39.5,7.5,33.9,29.7,36.4
DO.0238,F,G10,LGDO-F-48,5/16/2012,1/8/2013,237,FCM (M) 33wks,97.5,66.3,13.1,33.6,4.41,46.2,6.06,18.1,2.37,42.4,19.8,37.8
DO.0238,F,G10,LGDO-F-48,5/16/2012,8/14/2013,455,FCM (M) 59wks,94.3,78.1,17.4,45.9,7.99,37.9,6.59,14.9,2.58,39.3,33.9,26.8
DO.0238,F,G10,LGDO-F-48,5/16/2012,1/7/2014,601,FCM (M) 85wks,96.1,80.2,17.8,33.1,5.9,50.4,8.98,15.9,2.84,25.7,38.2,36
DO.0239,F,G10,LGDO-F-48,5/14/2012,1/8/2013,239,FCM (M) 33wks,96.9,67.1,26.2,3.78,0.99,49.8,13,41.2,10.8,66.4,7.68,25.9
DO.0239,F,G10,LGDO-F-48,5/14/2012,8/14/2013,457,FCM (M) 59wks,91.6,85.4,27.3,10.4,2.85,45.8,12.5,42.1,11.5,51.8,15.6,32.6
DO.0239,F,G10,LGDO-F-48,5/14/2012,1/7/2014,603,FCM (M) 85wks,92.1,73.4,29.5,13.6,4,43.5,12.8,42.7,12.6,29.8,34.2,36
DO.0240,F,G10,LGDO-F-48,5/16/2012,1/8/2013,237,FCM (M) 33wks,96.5,65,27.5,14.8,4.06,59.9,16.5,22.8,6.28,60.9,14.2,24.9
DO.0240,F,G10,LGDO-F-48,5/16/2012,8/14/2013,455,FCM (M) 59wks,92.3,73,16.5,11.2,1.85,49,8.1,39.1,6.46,60,19.9,20.1
DO.0240,F,G10,LGDO-F-48,5/16/2012,1/7/2014,601,FCM (M) 85wks,93.5,71.2,19.1,7.5,1.43,50.7,9.68,41.7,7.95,37.8,37.6,24.6
DO.0241,M,G7,LGDO-M-01,6/22/2011,8/7/2012,412,FCM (M) 59wks,92.9,71,27.8,5.36,1.49,71.8,20,20.6,5.72,69,8.04,23
DO.0241,M,G7,LGDO-M-01,6/22/2011,2/5/2013,594,FCM (M) 85wks,96,56.5,33.3,4.72,1.57,69.7,23.2,24.1,8.03,47.5,18.3,34.2
DO.0241,M,G7,LGDO-M-01,6/22/2011,2/7/2012,230,FCM (M) 33wks,92.7,56.4,26.7,6.3,1.69,63.9,17.1,26,6.94,63.2,12.2,24.5
DO.0242,M,G7,LGDO-M-01,6/21/2011,8/7/2012,413,FCM (M) 59wks,93.8,80.3,25.1,5.06,1.27,71.1,17.9,21.4,5.38,54.5,6.79,38.7
DO.0242,M,G7,LGDO-M-01,6/21/2011,2/5/2013,595,FCM (M) 85wks,96.5,74,16,3.69,0.59,54.6,8.73,40,6.4,40.8,15.4,43.8
DO.0242,M,G7,LGDO-M-01,6/21/2011,2/7/2012,231,FCM (M) 33wks,94.1,63.9,25.7,4.83,1.24,60.6,15.5,31.1,7.98,48,9.97,42
DO.0243,M,G7,LGDO-M-01,6/19/2011,8/7/2012,415,FCM (M) 59wks,92.7,73.8,31.8,2.36,0.75,68,21.6,25.1,8,65.3,19.4,15.3
DO.0243,M,G7,LGDO-M-01,6/19/2011,2/5/2013,597,FCM (M) 85wks,93.5,47.3,14.6,8.87,1.3,30.5,4.46,55.1,8.06,42.8,5.89,51.3
DO.0243,M,G7,LGDO-M-01,6/19/2011,2/7/2012,233,FCM (M) 33wks,92,50.1,60.4,1.35,0.81,66.5,40.2,26.9,16.2,79.9,14.7,5.4
DO.0244,M,G7,LGDO-M-01,6/21/2011,8/7/2012,413,FCM (M) 59wks,93.8,71.7,58.5,0.71,0.42,87.7,51.3,7.47,4.37,54,19.5,26.6
DO.0244,M,G7,LGDO-M-01,6/21/2011,2/5/2013,595,FCM (M) 85wks,96.3,70.8,65,1.14,0.74,89,57.9,9.3,6.05,49.4,33.6,17.1
DO.0244,M,G7,LGDO-M-01,6/21/2011,2/7/2012,231,FCM (M) 33wks,87.7,43.2,54.8,2.5,1.37,74.1,40.6,20.4,11.2,67.8,14.1,18.1
DO.0245,M,G7,LGDO-M-01A,6/21/2011,8/14/2012,420,FCM (M) 59wks,89.8,69.5,34.9,5.31,1.85,68.9,24.1,22.5,7.87,76.9,11.2,11.9
DO.0245,M,G7,LGDO-M-01A,6/21/2011,2/5/2013,595,FCM (M) 85wks,91.6,78.7,86.8,0.58,0.5,88.6,76.9,10.4,9.05,36.2,54.1,9.69
DO.0245,M,G7,LGDO-M-01A,6/21/2011,2/7/2012,231,FCM (M) 33wks,94.6,78.1,79.4,0.57,0.46,81.9,65,13.7,10.9,46.8,45.4,7.78
DO.0246,M,G7,LGDO-M-02,6/22/2011,8/7/2012,412,FCM (M) 59wks,94.6,71.2,21.6,6.78,1.46,60.4,13,31.3,6.75,60.6,15.8,23.6
DO.0246,M,G7,LGDO-M-02,6/22/2011,2/5/2013,594,FCM (M) 85wks,97.3,58.5,28,8.85,2.48,60.5,17,28.6,8.03,58.6,11.1,30.3
DO.0246,M,G7,LGDO-M-02,6/22/2011,2/7/2012,230,FCM (M) 33wks,95.8,56.8,29.8,6.89,2.05,62.3,18.6,28.9,8.61,54,18.4,27.6
DO.0247,M,G7,LGDO-M-02A,6/20/2011,8/14/2012,421,FCM (M) 59wks,87.8,69.5,41.7,4.73,1.97,53.6,22.3,38.3,16,6.47,43.5,50
DO.0247,M,G7,LGDO-M-02A,6/20/2011,2/5/2013,596,FCM (M) 85wks,96.2,71.6,44.6,3.33,1.49,56.2,25.1,38.2,17,8.92,34.1,56.9
DO.0247,M,G7,LGDO-M-02A,6/20/2011,2/7/2012,232,FCM (M) 33wks,92,68.9,39.4,5.49,2.16,56.5,22.3,33.8,13.3,1.88,46.1,52
DO.0249,M,G7,LGDO-M-02B,6/23/2011,8/7/2012,411,FCM (M) 59wks,94.2,79.8,46.7,8.53,3.99,65.5,30.6,23.5,11,77.3,8.09,14.6
DO.0249,M,G7,LGDO-M-02B,6/23/2011,2/5/2013,593,FCM (M) 85wks,96.4,61.7,35,15.1,5.28,67,23.5,15.9,5.57,56,15.7,28.4
DO.0249,M,G7,LGDO-M-02B,6/23/2011,2/7/2012,229,FCM (M) 33wks,88.5,66,65,3.21,2.09,69.5,45.2,23.9,15.5,63.6,19.7,16.7
DO.0250,M,G7,LGDO-M-02C,6/23/2011,2/7/2012,229,FCM (M) 33wks,92.1,66.5,76.5,2.6,1.99,81.2,62.1,14.1,10.8,43,42,14.9
DO.0251,M,G7,LGDO-M-03,6/22/2011,8/7/2012,412,FCM (M) 59wks,93.5,66.8,36,4.85,1.75,60.5,21.8,31.5,11.4,63.7,5.17,31.2
DO.0251,M,G7,LGDO-M-03,6/22/2011,2/5/2013,594,FCM (M) 85wks,95.5,36.9,36.6,2.35,0.86,68,24.9,27.8,10.2,42.7,10.7,46.6
DO.0251,M,G7,LGDO-M-03,6/22/2011,2/7/2012,230,FCM (M) 33wks,95.9,68.7,24.9,15,3.74,41,10.2,40,9.97,55.2,9.45,35.4
DO.0252,M,G7,LGDO-M-03,6/24/2011,2/7/2012,228,FCM (M) 33wks,95.1,55.6,20.3,7.7,1.56,45.7,9.27,40.3,8.19,33.2,12.2,54.6
DO.0253,M,G7,LGDO-M-03,6/22/2011,8/7/2012,412,FCM (M) 59wks,75.9,32.4,9.86,5.79,0.57,77.3,7.63,12.5,1.23,18.3,41.9,39.8
DO.0253,M,G7,LGDO-M-03,6/22/2011,2/7/2012,230,FCM (M) 33wks,94.4,45.3,15,9.55,1.43,55.2,8.25,29.9,4.48,9.54,55.7,34.7
DO.0254,M,G7,LGDO-M-03,6/24/2011,8/7/2012,410,FCM (M) 59wks,90.9,76,61.2,0.34,0.21,87.6,53.6,10.1,6.16,83.5,8.37,8.13
DO.0254,M,G7,LGDO-M-03,6/24/2011,2/5/2013,592,FCM (M) 85wks,93.2,72.3,67.5,2.68,1.81,84.2,56.8,12.4,8.36,55.6,32.7,11.6
DO.0254,M,G7,LGDO-M-03,6/24/2011,2/7/2012,228,FCM (M) 33wks,95.5,57.6,25.1,9.42,2.36,63.8,16,24,6.01,69.1,10.3,20.6
DO.0255,M,G7,LGDO-M-03,6/24/2011,8/7/2012,410,FCM (M) 59wks,91.8,50.6,45.9,9.12,4.19,57,26.2,30,13.8,76.8,5.04,18.1
DO.0255,M,G7,LGDO-M-03,6/24/2011,2/5/2013,592,FCM (M) 85wks,96.1,44.5,30.6,10.6,3.25,52,15.9,33.9,10.3,67.5,5.35,27.2
DO.0255,M,G7,LGDO-M-03,6/24/2011,2/7/2012,228,FCM (M) 33wks,94.3,44.8,29.6,18.2,5.38,37,10.9,40.6,12,63.1,8.35,28.5
DO.0256,M,G7,LGDO-M-04A,6/21/2011,8/7/2012,413,FCM (M) 59wks,93.7,74.5,33,12.1,3.99,64.2,21.2,18.6,6.14,67.2,8.72,24.1
DO.0256,M,G7,LGDO-M-04A,6/21/2011,2/5/2013,595,FCM (M) 85wks,94.4,69.7,22.6,8.46,1.91,63.7,14.4,23.4,5.29,54.7,26.7,18.6
DO.0256,M,G7,LGDO-M-04A,6/21/2011,2/7/2012,231,FCM (M) 33wks,94.7,69.1,59.9,4.35,2.61,73,43.7,17.6,10.5,53,32,14.9
DO.0257,M,G7,LGDO-M-04,6/20/2011,8/7/2012,414,FCM (M) 59wks,93.9,66.2,23.7,26.5,6.29,40.9,9.69,28.4,6.74,48.9,9.79,41.3
DO.0257,M,G7,LGDO-M-04,6/20/2011,2/5/2013,596,FCM (M) 85wks,94.1,51.4,26.3,22.1,5.81,42.8,11.2,33,8.67,50.7,15.2,34.1
DO.0257,M,G7,LGDO-M-04,6/20/2011,2/7/2012,232,FCM (M) 33wks,94.9,47.3,20.1,22.2,4.46,31.9,6.39,40.8,8.18,43.9,12.4,43.8
DO.0258,M,G7,LGDO-M-04,6/24/2011,8/7/2012,410,FCM (M) 59wks,95.5,66.2,25.7,3.27,0.84,62.9,16.1,30.8,7.9,59.1,13.7,27.3
DO.0258,M,G7,LGDO-M-04,6/24/2011,2/5/2013,592,FCM (M) 85wks,96.5,57.3,20.6,2.88,0.59,72.5,14.9,23.2,4.78,42.3,33.1,24.6
DO.0258,M,G7,LGDO-M-04,6/24/2011,2/7/2012,228,FCM (M) 33wks,95.6,63.3,23.2,3.17,0.73,62.5,14.5,30.6,7.1,57.1,20,22.9
DO.0259,M,G7,LGDO-M-04,6/19/2011,8/7/2012,415,FCM (M) 59wks,96,78.4,40.2,3.14,1.26,68.9,27.7,25.9,10.4,68.4,12.1,19.5
DO.0259,M,G7,LGDO-M-04,6/19/2011,2/5/2013,597,FCM (M) 85wks,95.6,68.4,18.7,6.3,1.18,58.4,10.9,33.5,6.25,51.1,21.7,27.2
DO.0259,M,G7,LGDO-M-04,6/19/2011,2/7/2012,233,FCM (M) 33wks,95.5,72.9,59.2,0.98,0.58,71.4,42.3,22.6,13.4,64.2,24.5,11.3
DO.0260,M,G7,LGDO-M-04,6/20/2011,8/7/2012,414,FCM (M) 59wks,89.8,58,53,1.46,0.77,56.1,29.7,35.2,18.7,42.9,7.83,49.3
DO.0260,M,G7,LGDO-M-04,6/20/2011,2/5/2013,596,FCM (M) 85wks,94.8,31.8,34.3,0.71,0.24,35.7,12.3,61.5,21.1,29.1,3.35,67.5
DO.0260,M,G7,LGDO-M-04,6/20/2011,2/7/2012,232,FCM (M) 33wks,94.2,52.6,55.2,3.21,1.77,65.1,36,28.9,15.9,32,10.9,57.1
DO.0261,M,G7,LGDO-M-05,6/24/2011,8/7/2012,410,FCM (M) 59wks,92.7,70.5,15.3,5.63,0.86,40,6.11,49.8,7.61,38.5,14.6,46.9
DO.0261,M,G7,LGDO-M-05,6/24/2011,2/5/2013,592,FCM (M) 85wks,93.9,63.4,57.9,3.63,2.1,64,37,31.1,18,28.6,34.2,37.1
