Mouse.ID,Sex,Generation,penName,DOB,Exp.Date,Age.at.Exp.Date,Test.Name,BW,Glucose,IGF.1,IGF.1.control,Tube.A..plasma.vl.,Tube.B..plasma.vl.,Tube.C..plasma.vl.,Plasma.Box.ID
DO.0495,F,G11,LGDO-F-51,8/21/2012,4/4/2013,226,Bld-7 33wks,25.08,132,485.409,286.958,65,15,65,
DO.0496,F,G11,LGDO-F-52,8/21/2012,4/4/2013,226,Bld-7 33wks,25.57,116,697.809,267.241,65,15,90,
DO.0497,F,G11,LGDO-F-52,8/22/2012,4/4/2013,225,Bld-7 33wks,23.14,122,396.206,267.241,65,15,30,
DO.0498,F,G11,LGDO-F-52,8/19/2012,4/4/2013,228,Bld-7 33wks,34.27,130,481.130,267.241,65,15,50,
DO.0499,F,G11,LGDO-F-52,8/24/2012,4/4/2013,223,Bld-7 33wks,21.61,141,320.872,267.241,65,15,30,
DO.0500,F,G11,LGDO-F-52,8/19/2012,4/4/2013,228,Bld-7 33wks,24.38,106,541.939,267.241,65,15,40,
DO.0501,F,G11,LGDO-F-53,8/22/2012,4/10/2013,231,Bld-7 33wks,33.13,136,523.701,275.732,65,15,40,
DO.0502,F,G11,LGDO-F-53,8/19/2012,4/10/2013,234,Bld-7 33wks,23.74,121,393.352,275.732,65,15,70,
DO.0503,F,G11,LGDO-F-53,8/22/2012,4/10/2013,231,Bld-7 33wks,25.9,114,329.698,275.732,65,15,70,
DO.0504,F,G11,LGDO-F-53,8/24/2012,4/10/2013,229,Bld-7 33wks,30.62,95,514.467,275.732,65,15,70,
DO.0505,F,G11,LGDO-F-53,8/17/2012,4/10/2013,236,Bld-7 33wks,31.34,135,566.705,275.732,65,15,75,
DO.0506,F,G11,LGDO-F-54,8/23/2012,4/10/2013,230,Bld-7 33wks,22.53,112,372.662,275.732,65,15,70,
DO.0507,F,G11,LGDO-F-54,8/17/2012,4/10/2013,236,Bld-7 33wks,27.94,124,483.959,275.732,65,15,85,
DO.0508,F,G11,LGDO-F-54,8/19/2012,4/10/2013,234,Bld-7 33wks,33.88,166,681.538,275.732,65,15,85,
DO.0509,F,G11,LGDO-F-54,8/21/2012,4/10/2013,232,Bld-7 33wks,20.26,98,279.05,275.732,65,15,30,
DO.0510,F,G11,LGDO-F-54,8/18/2012,4/10/2013,235,Bld-7 33wks,25.47,211,854.712,275.732,65,15,50,
DO.0511,F,G11,LGDO-F-55,8/20/2012,4/10/2013,233,Bld-7 33wks,37.56,136,548.147,275.732,65,15,70,
DO.0512,F,G11,LGDO-F-55,8/21/2012,4/10/2013,232,Bld-7 33wks,41.32,119,681.056,275.732,65,15,65,
DO.0513,F,G11,LGDO-F-55,8/21/2012,4/10/2013,232,Bld-7 33wks,26.58,182,375.709,275.732,65,15,60,
DO.0514,F,G11,LGDO-F-55,8/20/2012,4/10/2013,233,Bld-7 33wks,21.01,117,339.267,275.732,65,15,75,
DO.0515,F,G11,LGDO-F-55,8/23/2012,4/10/2013,230,Bld-7 33wks,28.46,127,457.925,275.732,65,15,60,
DO.0516,F,G11,LGDO-F-56,8/20/2012,4/10/2013,233,Bld-7 33wks,33.98,146,391.273,275.732,65,15,50,
DO.0517,F,G11,LGDO-F-56,8/21/2012,4/10/2013,232,Bld-7 33wks,32.39,114,195.062,275.732,65,15,65,
DO.0518,F,G11,LGDO-F-56,8/20/2012,4/10/2013,233,Bld-7 33wks,26.41,154,696.974,275.732,65,15,50,
DO.0519,F,G11,LGDO-F-56,8/21/2012,4/10/2013,232,Bld-7 33wks,31.73,161,668.918,275.732,65,15,55,
DO.0520,F,G11,LGDO-F-56,8/22/2012,4/10/2013,231,Bld-7 33wks,23.8,150,777.508,275.732,65,15,55,
DO.0521,F,G11,LGDO-F-57,8/21/2012,4/17/2013,239,Bld-7 33wks,21.65,135,351.829,290.177,65,15,75,
DO.0522,F,G11,LGDO-F-57,8/20/2012,4/17/2013,240,Bld-7 33wks,48.03,165,393.736,290.177,65,15,100,
DO.0523,F,G11,LGDO-F-57,8/19/2012,4/17/2013,241,Bld-7 33wks,33.6,115,632.908,290.177,65,15,80,
DO.0524,F,G11,LGDO-F-57,8/21/2012,4/17/2013,239,Bld-7 33wks,33.01,161,314.507,290.177,65,15,70,
DO.0525,F,G11,LGDO-F-57,8/20/2012,4/17/2013,240,Bld-7 33wks,36.82,189,354.200,290.177,65,15,75,
DO.0526,F,G11,LGDO-F-58,8/21/2012,4/17/2013,239,Bld-7 33wks,27.86,138,513.742,290.177,65,15,120,
DO.0527,F,G11,LGDO-F-58,8/20/2012,4/17/2013,240,Bld-7 33wks,42.5,164,444.125,290.177,65,15,70,
DO.0528,F,G11,LGDO-F-58,8/22/2012,4/17/2013,238,Bld-7 33wks,34.33,102,489.256,290.177,65,15,85,
DO.0529,F,G11,LGDO-F-58,8/24/2012,4/17/2013,236,Bld-7 33wks,31.65,147,716.258,290.177,65,15,80,
DO.0530,F,G11,LGDO-F-58,8/20/2012,4/17/2013,240,Bld-7 33wks,34.46,171,569.595,290.177,65,15,80,
DO.0531,F,G11,LGDO-F-59,8/22/2012,4/17/2013,238,Bld-7 33wks,27.59,125,470.455,290.177,65,15,75,
DO.0532,F,G11,LGDO-F-59,8/20/2012,4/17/2013,240,Bld-7 33wks,23.65,141,493.216,290.177,65,15,65,
DO.0533,F,G11,LGDO-F-59,8/21/2012,4/17/2013,239,Bld-7 33wks,38.89,168,569.045,290.177,65,15,40,
DO.0534,F,G11,LGDO-F-59,8/22/2012,4/17/2013,238,Bld-7 33wks,31.96,160,858.665,290.177,65,15,65,
DO.0535,F,G11,LGDO-F-59,8/23/2012,4/17/2013,237,Bld-7 33wks,37.96,123,422.467,290.177,65,15,75,
DO.0536,F,G11,LGDO-F-60,8/18/2012,4/17/2013,242,Bld-7 33wks,39.12,124,773.865,290.177,65,15,75,
DO.0537,F,G11,LGDO-F-60,8/23/2012,4/17/2013,237,Bld-7 33wks,34.4,136,692.276,290.177,65,15,65,
DO.0538,F,G11,LGDO-F-60,8/19/2012,4/17/2013,241,Bld-7 33wks,24.98,135,443.649,290.177,65,15,75,
DO.0539,F,G11,LGDO-F-60,8/20/2012,4/17/2013,240,Bld-7 33wks,34.81,184,1139.875,290.177,65,15,75,
DO.0543,M,G11,LGDO-M-49,8/22/2012,4/4/2013,225,Bld-7 33wks,31.94,84,204.624,267.241,65,15,80,
DO.0545,M,G11,LGDO-M-49,8/24/2012,4/4/2013,223,Bld-7 33wks,30.43,107,279.723,267.241,65,15,75,
DO.0546,M,G11,LGDO-M-50B,8/19/2012,4/4/2013,228,Bld-7 33wks,32.46,141,632.599,267.241,65,15,50,
DO.0547,M,G11,LGDO-M-50,8/20/2012,4/4/2013,227,Bld-7 33wks,33.63,133,512.193,267.241,65,15,40,
DO.0548,M,G11,LGDO-M-50,8/21/2012,4/4/2013,226,Bld-7 33wks,51.28,166,595.555,267.241,65,15,95,
DO.0549,M,G11,LGDO-M-50,8/23/2012,4/4/2013,224,Bld-7 33wks,50.13,140,585.642,267.241,65,15,95,
DO.0550,M,G11,LGDO-M-50A,8/18/2012,4/4/2013,229,Bld-7 33wks,27.12,148,571.061,267.241,65,15,50,
DO.0551,M,G11,LGDO-M-51B,8/20/2012,4/4/2013,227,Bld-7 33wks,42.38,121,626.927,267.241,65,15,50,
DO.0552,M,G11,LGDO-M-51C,8/22/2012,4/4/2013,225,Bld-7 33wks,40.69,145,494.982,267.241,65,15,100,
DO.0553,M,G11,LGDO-M-51,8/23/2012,4/4/2013,224,Bld-7 33wks,31.79,143,470.137,267.241,65,15,60,
DO.0555,M,G11,LGDO-M-51A,8/20/2012,4/4/2013,227,Bld-7 33wks,37.74,110,627.948,267.241,65,15,60,
DO.0556,M,G11,LGDO-M-52,8/18/2012,4/4/2013,229,Bld-7 33wks,29.74,150,571.634,267.241,65,15,50,
DO.0557,M,G11,LGDO-M-52,8/21/2012,4/4/2013,226,Bld-7 33wks,37.42,158,852.247,267.241,65,15,65,
DO.0558,M,G11,LGDO-M-52,8/21/2012,4/4/2013,226,Bld-7 33wks,45.42,184,463.943,267.241,65,15,70,
DO.0559,M,G11,LGDO-M-52A,8/23/2012,4/4/2013,224,Bld-7 33wks,28.12,122,638.265,267.241,65,15,80,
DO.0560,M,G11,LGDO-M-52,8/21/2012,4/4/2013,226,Bld-7 33wks,48.85,162,561.550,267.241,65,15,100,
DO.0561,M,G11,LGDO-M-53,8/24/2012,4/10/2013,229,Bld-7 33wks,37.45,124,588.681,275.732,65,15,70,
DO.0562,M,G11,LGDO-M-53,8/22/2012,4/10/2013,231,Bld-7 33wks,37.73,165,488.472,275.732,65,15,95,
DO.0563,M,G11,LGDO-M-53,8/20/2012,4/10/2013,233,Bld-7 33wks,57.16,208,501.341,275.732,65,15,85,
DO.0564,M,G11,LGDO-M-53,8/21/2012,4/10/2013,232,Bld-7 33wks,32.72,123,454.623,245.417,65,15,65,
DO.0565,M,G11,LGDO-M-53,8/21/2012,4/10/2013,232,Bld-7 33wks,34.11,116,511.955,245.417,65,15,85,
DO.0566,M,G11,LGDO-M-54,8/20/2012,4/10/2013,233,Bld-7 33wks,32.27,171,643.415,245.417,65,15,120,
DO.0567,M,G11,LGDO-M-54,8/23/2012,4/10/2013,230,Bld-7 33wks,36.93,183,515.364,245.417,65,15,50,
DO.0569,M,G11,LGDO-M-54A,8/21/2012,4/10/2013,232,Bld-7 33wks,35.33,153,617.595,245.417,65,15,100,
DO.0570,M,G11,LGDO-M-54,8/20/2012,4/10/2013,233,Bld-7 33wks,36.76,179,763.195,245.417,65,15,95,
DO.0571,M,G11,LGDO-M-55,8/24/2012,4/10/2013,229,Bld-7 33wks,52.8,169,773.186,245.417,65,15,95,
DO.0572,M,G11,LGDO-M-55,8/21/2012,4/10/2013,232,Bld-7 33wks,46.38,158,562.949,245.417,65,15,95,
DO.0573,M,G11,LGDO-M-55,8/21/2012,4/10/2013,232,Bld-7 33wks,65.89,134,650.589,245.417,65,15,110,
DO.0574,M,G11,LGDO-M-55,8/19/2012,4/10/2013,234,Bld-7 33wks,40.26,168,795.036,245.417,65,15,60,
DO.0575,M,G11,LGDO-M-55,8/21/2012,4/10/2013,232,Bld-7 33wks,41.82,162,463.932,245.417,65,15,100,
DO.0576,M,G11,LGDO-M-56,8/21/2012,4/10/2013,232,Bld-7 33wks,45.38,170,529.004,245.417,65,15,100,
DO.0577,M,G11,LGDO-M-56,8/22/2012,4/10/2013,231,Bld-7 33wks,39.87,194,481.188,245.417,65,15,95,
DO.0578,M,G11,LGDO-M-56,8/21/2012,4/10/2013,232,Bld-7 33wks,42.04,157,522.17,245.417,65,15,30,
DO.0579,M,G11,LGDO-M-56,8/20/2012,4/10/2013,233,Bld-7 33wks,36.94,150,617.093,245.417,65,15,70,
DO.0580,M,G11,LGDO-M-56,8/17/2012,4/10/2013,236,Bld-7 33wks,38.98,135,582.064,245.417,65,15,95,
DO.0581,M,G11,LGDO-M-57,8/22/2012,4/17/2013,238,Bld-7 33wks,36.19,123,500.984,290.177,65,15,75,
DO.0582,M,G11,LGDO-M-57B,8/23/2012,4/17/2013,237,Bld-7 33wks,35.59,129,448.539,290.177,65,15,65,
DO.0583,M,G11,LGDO-M-57,8/22/2012,4/17/2013,238,Bld-7 33wks,44.14,172,917.264,290.177,65,15,120,
DO.0584,M,G11,LGDO-M-57A,8/21/2012,4/17/2013,239,Bld-7 33wks,34.03,146,618.645,290.177,65,15,40,
DO.0585,M,G11,LGDO-M-57C,8/23/2012,4/17/2013,237,Bld-7 33wks,33.54,115,571.300,290.177,65,15,65,
DO.0586,M,G11,LGDO-M-58,8/21/2012,4/17/2013,239,Bld-7 33wks,34.15,183,745.137,290.177,65,15,130,
DO.0587,M,G11,LGDO-M-58,8/20/2012,4/17/2013,240,Bld-7 33wks,35.74,143,801.897,290.177,65,15,65,
DO.0588,M,G11,LGDO-M-58,8/22/2012,4/17/2013,238,Bld-7 33wks,49.17,156,735.473,290.177,65,15,70,
DO.0589,M,G11,LGDO-M-58,8/22/2012,4/17/2013,238,Bld-7 33wks,43.72,152,992.888,252.226,65,15,75,
DO.0590,M,G11,LGDO-M-58,8/22/2012,4/17/2013,238,Bld-7 33wks,31.51,110,633.380,252.226,65,15,70,
DO.0591,M,G11,LGDO-M-59,8/19/2012,4/17/2013,241,Bld-7 33wks,40.73,131,710.395,252.226,65,15,100,
DO.0592,M,G11,LGDO-M-59,8/22/2012,4/17/2013,238,Bld-7 33wks,41.29,177,739.353,252.226,65,15,50,
DO.0593,M,G11,LGDO-M-59,8/21/2012,4/17/2013,239,Bld-7 33wks,39.33,175,839.639,252.226,65,15,100,
DO.0594,M,G11,LGDO-M-59,8/22/2012,4/17/2013,238,Bld-7 33wks,38.35,192,618.689,252.226,65,15,90,
DO.0595,M,G11,LGDO-M-59,8/21/2012,4/17/2013,239,Bld-7 33wks,54.52,165,706.776,252.226,65,15,85,
DO.0596,M,G11,LGDO-M-60,8/23/2012,4/17/2013,237,Bld-7 33wks,36.04,160,635.468,252.226,65,15,70,
DO.0597,M,G11,LGDO-M-60,8/23/2012,4/17/2013,237,Bld-7 33wks,45.31,199,793.332,252.226,65,15,100,
DO.0598,M,G11,LGDO-M-60,8/21/2012,4/17/2013,239,Bld-7 33wks,31.07,145,429.381,252.226,65,15,75,
DO.0599,M,G11,LGDO-M-60,8/20/2012,4/17/2013,240,Bld-7 33wks,32.04,196,519.691,252.226,65,15,75,
DO.0600,M,G11,LGDO-M-60,8/20/2012,4/17/2013,240,Bld-7 33wks,40.04,112,533.327,252.226,65,15,90,
