Mouse.ID,Sex,Generation,penName,DOB,Exp.Date,Age.at.Exp.Date,Test.Name,Single.Cells,Viable.Cells,All.Lymphocytes,B.Cells,B.Cells....of.viable.,CD62L..B.Cells,CD4..T.Cells,CD4..T.Cells....of.viable.,CD4..Effector.Memory.T.Cells,CD4..Central.Memory.T.Cells,CD4..Naive.T.Cells,CD4..Effect.T.Cells,CD8..T.Cells,CD8..T.Cells....of.viable.,CD8..Effector.Memory.T.Cells,CD8..Central.Memory.T.Cells,CD8..Naive.T.Cells,CD8..Effect.T.Cells,NK.Cells,NK.Cells....viable.,NKG2A.C.E..T.Cell,NKG2A.C.E.....of.viable.,NKG2A.C.E..CD4..T.Cells,NKG2A.C.E..CD8..T.Cells,NKG2A.C.E..DN.T.Cells
DO.0163,F,G9,LGDO-F-33,2/24/2012,10/15/2013,599,FCM (T-B-NK) 85wks,92.3,64.3,80.4,50,40.2,76.4,7.51,6.04,24.8,9.02,19.6,46.5,6.04,4.85,28.7,39.2,22,10.1,0.151,0.121,1.4,1.12,11.1,80.5,8.17
DO.0164,F,G9,LGDO-F-33,2/24/2012,10/18/2012,237,FCM (T-B-NK) 33wks,95.2,81.5,58.7,28.1,16.5,60.4,40.8,24,11.8,5.47,30.5,52.2,11.9,7,13.7,3.01,28.5,54.9,1.99,1.17,1.32,0.78,3.61,73.7,16.2
DO.0164,F,G9,LGDO-F-33,2/24/2012,4/16/2013,417,FCM (T-B-NK) 59wks,96.2,73.6,80.3,17.8,14.3,80.3,45.9,36.8,13.2,13.5,40.6,32.7,13.4,10.8,12.4,6.66,46.4,34.5,1.39,1.12,2.19,1.75,5.21,76.4,16.3
DO.0164,F,G9,LGDO-F-33,2/24/2012,10/15/2013,599,FCM (T-B-NK) 85wks,95.3,75.6,86.5,31.1,26.9,63.9,24.4,21.1,13.7,7.31,51.6,27.4,14.4,12.5,16.5,26.6,49.4,7.51,0.834,0.722,3.04,2.63,3.71,84.2,12.1
DO.0166,F,G9,LGDO-F-34,2/21/2012,10/18/2012,240,FCM (T-B-NK) 33wks,94.8,71.3,69.6,67.9,47.3,54.6,11.1,7.75,45.5,9.87,2.35,42.2,4.8,3.34,44.5,12.3,11.9,31.3,1.01,0.7,0.4,0.28,7.19,49.6,43.2
DO.0166,F,G9,LGDO-F-34,2/21/2012,4/16/2013,420,FCM (T-B-NK) 59wks,93.9,81.8,78.7,65.4,51.5,68.1,8.16,6.43,46.6,14.9,6.13,32.4,5.77,4.54,19.5,33.9,34.2,12.4,0.463,0.365,0.689,0.542,3.8,46.8,49
DO.0166,F,G9,LGDO-F-34,2/21/2012,10/15/2013,602,FCM (T-B-NK) 85wks,94.3,77.3,87.5,55.9,49,33,3.63,3.18,32.9,9.03,11.3,46.7,3.45,3.02,13.9,45.4,29.4,11.3,0.103,0.0897,0.339,0.297,8.05,71.1,20.8
DO.0167,F,G9,LGDO-F-34,2/24/2012,10/18/2012,237,FCM (T-B-NK) 33wks,95,77.7,74.6,55.4,41.3,69.6,17.9,13.3,18.8,7.31,27.9,46.1,10.1,7.53,31.9,8.82,31.9,27.4,0.64,0.48,1.18,0.88,3.87,84.3,11.2
DO.0167,F,G9,LGDO-F-34,2/24/2012,4/16/2013,417,FCM (T-B-NK) 59wks,94.8,83.2,82.2,58.2,47.8,56.8,15.7,12.9,18.5,6.96,36.5,38,11.3,9.29,19.3,10.8,50.7,19.2,0.679,0.558,1.33,1.09,5.94,80.5,13.4
DO.0167,F,G9,LGDO-F-34,2/24/2012,10/15/2013,599,FCM (T-B-NK) 85wks,94.2,74.1,83.5,56.4,47.1,49.6,9.92,8.28,18.9,5.09,28.4,47.6,8.14,6.79,20.9,14,43.2,21.8,0.402,0.336,0.718,0.6,10.4,83.5,6.15
DO.0168,F,G9,LGDO-F-34,2/18/2012,10/18/2012,243,FCM (T-B-NK) 33wks,96.1,79.5,65.7,31.6,20.7,71.8,38.6,25.4,13.3,4.71,17.1,64.9,13.2,8.7,23.5,4.67,27.7,44.1,1.22,0.8,2.36,1.55,2.84,89.5,7.36
DO.0168,F,G9,LGDO-F-34,2/18/2012,4/16/2013,423,FCM (T-B-NK) 59wks,96.1,75.7,81.8,28.6,23.4,66.9,36.2,29.6,8.96,4.86,30,56.2,18.2,14.9,26.3,5.43,33.4,34.9,1.13,0.927,3.59,2.94,3.11,89.1,7.5
DO.0168,F,G9,LGDO-F-34,2/18/2012,10/15/2013,605,FCM (T-B-NK) 85wks,96.7,74,86.7,25.9,22.4,62.8,34.5,29.9,7.4,3.79,18.7,70.1,14.5,12.5,23.8,6.77,27.7,41.8,0.737,0.639,3.18,2.76,7.2,83.4,9.41
DO.0170,F,G9,LGDO-F-34,2/21/2012,10/18/2012,240,FCM (T-B-NK) 33wks,93.3,73.7,70,51.8,36.3,56.2,12.2,8.57,13.3,7.4,27.9,51.4,8.49,5.94,6.3,8.66,61.7,23.4,1.15,0.81,0.21,0.15,8.22,49.3,42.5
DO.0170,F,G9,LGDO-F-34,2/21/2012,4/16/2013,420,FCM (T-B-NK) 59wks,94.1,82.8,86.6,61.6,53.3,56.1,7.45,6.45,24.3,10.6,32.3,32.8,5.76,4.98,11.6,28.4,44.2,15.8,0.624,0.54,0.32,0.277,4.32,49.6,46
DO.0170,F,G9,LGDO-F-34,2/21/2012,10/15/2013,602,FCM (T-B-NK) 85wks,93.5,58.2,88,28.4,25,36.4,3.2,2.81,35.4,12.2,20.6,31.8,4.19,3.69,9.58,53.6,30.8,6,0.228,0.2,0.189,0.166,5.75,59.8,34.5
DO.0171,F,G9,LGDO-F-35,2/18/2012,10/18/2012,243,FCM (T-B-NK) 33wks,95,78.4,73.5,62.4,45.9,54.1,13,9.56,17.3,6.04,15.7,60.9,8.55,6.28,13.3,7.16,35.4,44.2,1.24,0.91,0.23,0.17,12.9,35.3,51.8
DO.0171,F,G9,LGDO-F-35,2/18/2012,4/16/2013,423,FCM (T-B-NK) 59wks,96,75.1,77.2,57.6,44.5,51.4,8.98,6.94,24.9,11.1,18.6,45.4,7.74,5.98,4.54,9.47,65.3,20.7,1.72,1.33,0.467,0.36,8.79,32.4,58.8
DO.0171,F,G9,LGDO-F-35,2/18/2012,10/15/2013,605,FCM (T-B-NK) 85wks,95.8,78.8,88.8,66.2,58.7,55.6,4.06,3.6,31,7.85,12.4,48.8,3.27,2.9,13,21.3,45,20.7,1.16,1.03,0.271,0.241,9.85,65.2,25
DO.0172,F,G9,LGDO-F-35,2/20/2012,10/18/2012,241,FCM (T-B-NK) 33wks,94.9,79.1,76.8,53.6,41.1,54.6,23.1,17.8,6.59,3.02,37.6,52.7,6.71,5.15,10.3,4,45.9,39.8,1.31,1.01,1.37,1.05,4.58,80,15.3
DO.0172,F,G9,LGDO-F-35,2/20/2012,4/16/2013,421,FCM (T-B-NK) 59wks,96.6,79.9,83.4,52.2,43.6,57.3,21.3,17.8,9.29,5.09,36.7,49,9.27,7.73,12.5,7.02,56.2,24.3,1.16,0.963,2.05,1.71,3.84,85,10.9
DO.0172,F,G9,LGDO-F-35,2/20/2012,10/15/2013,603,FCM (T-B-NK) 85wks,96.5,77.8,85.3,51.2,43.7,35.5,16,13.6,8.36,4.09,49.4,38.2,7.97,6.79,14.1,22.3,49.9,13.7,1.11,0.943,1.81,1.55,4.68,85.3,10
DO.0173,F,G9,LGDO-F-35,2/19/2012,10/18/2012,242,FCM (T-B-NK) 33wks,94.2,76.5,76.2,54.7,41.7,66.4,22.9,17.4,17.6,17.3,28.4,36.7,9.68,7.38,15.9,15.1,41.2,27.8,0.27,0.21,0.22,0.17,9.64,63.9,24.1
DO.0173,F,G9,LGDO-F-35,2/19/2012,4/16/2013,422,FCM (T-B-NK) 59wks,97.1,78.6,86.2,55.5,47.8,55.7,19.8,17.1,8.51,6.05,37.4,48,12.7,10.9,5.19,20.9,53.8,20.1,0.175,0.151,0.259,0.223,10.8,37.8,51.4
DO.0173,F,G9,LGDO-F-35,2/19/2012,10/15/2013,604,FCM (T-B-NK) 85wks,95.9,78.9,84.6,50.6,42.8,50.5,17.7,15,10.8,6.24,42.4,40.6,12.6,10.7,7.08,33.1,49,10.8,0.19,0.161,0.202,0.171,18.6,54.7,25.6
DO.0174,F,G9,LGDO-F-35,2/19/2012,10/18/2012,242,FCM (T-B-NK) 33wks,92.9,73.9,65.5,48.4,31.7,69.5,29.7,19.5,8.47,2.3,31.1,58.1,10.8,7.06,7.19,3.85,41.2,47.8,0.19,0.12,0.13,0.084,23.8,26.2,50
DO.0174,F,G9,LGDO-F-35,2/19/2012,4/16/2013,422,FCM (T-B-NK) 59wks,95.8,78.7,76,31.2,23.7,83.1,33.9,25.8,7.99,4.58,54.3,33.1,18.4,14,2.69,11.5,75,10.8,0.0553,0.042,0.226,0.172,16.3,44.2,39.5
DO.0174,F,G9,LGDO-F-35,2/19/2012,10/15/2013,604,FCM (T-B-NK) 85wks,93.7,61,88.2,40.4,35.6,73.2,22.7,20,13.7,3.71,53.5,29.1,12,10.6,3.65,20,68.8,7.61,0.052,0.0459,0.184,0.163,28.2,51.8,20
DO.0175,F,G9,LGDO-F-35,2/20/2012,10/18/2012,241,FCM (T-B-NK) 33wks,94.2,84.8,67.1,57.2,38.3,65.1,21.6,14.5,10.3,2.57,18,69.1,9.83,6.59,15.5,2.55,16.6,65.4,0.27,0.18,0.21,0.14,8.7,24.6,66.7
DO.0175,F,G9,LGDO-F-35,2/20/2012,4/16/2013,421,FCM (T-B-NK) 59wks,95.5,72.2,74.3,51.6,38.3,71.7,23.5,17.4,17.2,3.32,18.9,60.6,9.53,7.08,14.6,10.6,35.1,39.7,0.22,0.163,0.38,0.282,11.1,18.5,68.1
DO.0175,F,G9,LGDO-F-35,2/20/2012,10/15/2013,603,FCM (T-B-NK) 85wks,92.5,52.2,82.7,45.4,37.6,48.9,13.3,11,10.6,1.58,8.11,79.7,5.71,4.72,23.6,10.4,17.8,48.1,0.153,0.126,0.165,0.136,31.9,34.8,33.3
DO.0176,F,G9,LGDO-F-36,2/23/2012,10/18/2012,238,FCM (T-B-NK) 33wks,94.7,78.3,69.2,56.8,39.3,51.6,17.7,12.2,10.7,4.66,30.5,54.1,8.98,6.21,14.2,4.34,32.4,49.1,0.76,0.53,0.57,0.4,8.59,83.3,7.07
DO.0176,F,G9,LGDO-F-36,2/23/2012,4/16/2013,418,FCM (T-B-NK) 59wks,94.9,84.7,59.6,44.7,26.6,61,13.3,7.94,11.7,6.25,45.8,36.3,10.3,6.11,12,12.7,55.9,19.4,0.859,0.511,1.19,0.709,4.11,75.7,19.9
DO.0176,F,G9,LGDO-F-36,2/23/2012,10/15/2013,600,FCM (T-B-NK) 85wks,94.2,81.3,68.3,34,23.3,64.3,3.14,2.15,40,8.7,17.3,34,4.53,3.1,37.6,20.8,23.4,18.2,0.297,0.203,0.406,0.277,14.5,59.4,26.1
DO.0177,F,G9,LGDO-F-36,2/21/2012,10/18/2012,240,FCM (T-B-NK) 33wks,92.6,70.2,75.3,71.8,54.1,68.2,9.41,7.09,39.7,6.72,14.1,39.4,1.66,1.25,37.8,11.1,16.5,34.6,1.51,1.14,0.54,0.41,20.2,38.9,40.9
DO.0177,F,G9,LGDO-F-36,2/21/2012,4/16/2013,420,FCM (T-B-NK) 59wks,93.2,75.5,77.2,63.6,49,79.4,13.7,10.6,33.1,6.29,17.6,43,3.38,2.61,26.5,13.7,24.1,35.7,1.29,0.998,0.647,0.499,14.6,47.5,37.9
DO.0178,F,G9,LGDO-F-36,2/24/2012,10/18/2012,237,FCM (T-B-NK) 33wks,94.2,70.8,71.8,67,48.1,47.7,14.1,10.1,20.4,5.3,13.9,60.4,6.04,4.34,12.8,11.2,34.5,41.5,0.47,0.33,0.13,0.092,13,39.1,47.8
DO.0178,F,G9,LGDO-F-36,2/24/2012,4/16/2013,417,FCM (T-B-NK) 59wks,95.6,77.6,65.5,55.4,36.3,57.3,13.8,9.06,26,9.83,25.2,39,10.7,7.01,5.47,29.3,48.2,17,0.206,0.135,0.413,0.27,4.48,61.2,33.6
DO.0178,F,G9,LGDO-F-36,2/24/2012,10/15/2013,599,FCM (T-B-NK) 85wks,96,78.3,80.2,62.2,49.9,46.3,7.65,6.14,30.5,8,19.7,41.8,10,8.06,9.94,39.4,39,11.7,0.193,0.155,0.539,0.432,6.36,84.1,9.55
DO.0179,F,G9,LGDO-F-36,2/23/2012,10/18/2012,238,FCM (T-B-NK) 33wks,93.3,34.9,66.7,12.9,8.58,34.3,29.2,19.5,69.7,22.2,1.35,6.75,1.27,0.85,11.3,3.46,18.6,66.7,0.071,0.048,0.36,0.24,6.15,9.23,84.6
DO.0180,F,G9,LGDO-F-36,2/22/2012,10/18/2012,239,FCM (T-B-NK) 33wks,93.5,84.2,62.6,53.2,33.3,60.1,21.4,13.4,12,4.16,24.6,59.2,9.14,5.72,17.2,10.1,21.9,50.7,0.3,0.19,0.16,0.1,19.6,41.2,39.2
DO.0180,F,G9,LGDO-F-36,2/22/2012,4/16/2013,419,FCM (T-B-NK) 59wks,95.5,79.5,77.5,55.3,42.9,70.2,19.9,15.4,17.8,6.03,32.2,44,8.72,6.76,20.9,24.5,30.1,24.5,0.153,0.118,0.314,0.244,14.2,53.3,32.1
DO.0180,F,G9,LGDO-F-36,2/22/2012,10/15/2013,601,FCM (T-B-NK) 85wks,96.4,81.2,90.7,39.9,36.2,65.5,5.84,5.3,33.9,14,17,35.1,25.9,23.5,24.4,67.7,5.35,2.55,0.112,0.102,3.51,3.19,1.69,94,4.26
DO.0181,F,G10,LGDO-F-37,5/16/2012,12/31/2012,229,FCM (T-B-NK) 33wks,94.8,49.2,75.1,45,33.8,81.3,9.58,7.19,30.4,14.2,20.4,34.9,11.4,8.53,33.9,16.1,24.9,25.1,0.2,0.15,0.4,0.3,1.84,69.3,28.8
DO.0181,F,G10,LGDO-F-37,5/16/2012,8/13/2013,454,FCM (T-B-NK) 59wks,93.5,46.2,85.6,43.7,37.4,88,6.39,5.47,34,11.2,36.8,17.9,19,16.3,13.2,38.3,42.7,5.76,0.173,0.148,0.417,0.357,3.33,64,32.7
DO.0181,F,G10,LGDO-F-37,5/16/2012,12/23/2013,586,FCM (T-B-NK) 85wks,92.9,45.3,93.5,31.9,29.8,86.6,5.35,5.01,35.9,10.6,23.8,29.7,21.8,20.4,16,53.4,24.7,5.82,0.101,0.0946,0.941,0.88,1.42,87.4,11.2
DO.0182,F,G10,LGDO-F-37,5/15/2012,12/31/2012,230,FCM (T-B-NK) 33wks,94.7,65.4,77.6,43.3,33.6,62.4,25.2,19.6,11.5,5.78,22,60.7,6.57,5.1,18.8,28.6,33.7,18.8,1.98,1.54,0.61,0.47,12.5,55.2,31.5
DO.0182,F,G10,LGDO-F-37,5/15/2012,8/13/2013,455,FCM (T-B-NK) 59wks,93.5,76.7,74.6,44.2,33,81.4,19.9,14.8,14,4.1,45.5,36.4,6.72,5.01,9.52,37.6,47.2,5.67,1.85,1.38,0.71,0.529,10.2,62.4,27.5
DO.0182,F,G10,LGDO-F-37,5/15/2012,12/23/2013,587,FCM (T-B-NK) 85wks,92.8,72.3,80.6,44.4,35.8,56.3,13.5,10.9,21.3,3.31,20.3,55.1,5.24,4.22,19.4,46.5,27.7,6.4,1.89,1.52,2.01,1.62,9.25,75.5,15.3
DO.0183,F,G10,LGDO-F-37,5/12/2012,12/31/2012,233,FCM (T-B-NK) 33wks,94.2,73.6,74.7,37,27.7,65.9,24.8,18.5,16.2,8.98,33.1,41.8,16.8,12.5,18.7,4.99,39.1,37.2,0.18,0.13,0.23,0.17,8.89,65.6,24.4
DO.0183,F,G10,LGDO-F-37,5/12/2012,8/13/2013,458,FCM (T-B-NK) 59wks,95.1,81.5,72.7,34.3,24.9,69.7,21.2,15.4,16.5,5.73,62.1,15.7,19.2,14,11.7,5.35,78.6,4.34,0.113,0.082,0.11,0.0799,2.56,38.5,59
DO.0183,F,G10,LGDO-F-37,5/12/2012,12/23/2013,590,FCM (T-B-NK) 85wks,95,67.3,81,15.3,12.4,53.3,20.1,16.3,16,6.67,59.1,18.2,20.6,16.7,3.94,9.8,81.3,4.93,0.0945,0.0765,0.198,0.16,6.98,53.5,39.5
DO.0184,F,G10,LGDO-F-37,5/15/2012,12/31/2012,230,FCM (T-B-NK) 33wks,95.1,75.5,80.4,58.1,46.8,73.7,20.3,16.3,9.23,6.78,50.4,33.6,5.41,4.35,15.6,16.8,46.1,21.5,0.37,0.3,0.16,0.13,8.96,40.3,50.7
DO.0184,F,G10,LGDO-F-37,5/15/2012,8/13/2013,455,FCM (T-B-NK) 59wks,90.6,84.6,81.3,58.4,47.5,74,15.4,12.5,10.7,4.67,69,15.7,7.99,6.5,12.7,19,62.7,5.61,0.106,0.0864,0.0751,0.0611,6.9,17.2,75.9
DO.0184,F,G10,LGDO-F-37,5/15/2012,12/23/2013,587,FCM (T-B-NK) 85wks,95,78.8,85.9,67.2,57.7,65.1,8.48,7.29,15.1,8.09,54.3,22.4,4.35,3.73,13.5,23.2,55.7,7.54,0.134,0.115,0.055,0.0472,0,56,44
DO.0185,F,G10,LGDO-F-37,5/17/2012,12/31/2012,228,FCM (T-B-NK) 33wks,96,73.5,81.7,62,50.7,58.8,11.3,9.2,17.2,11.5,38.1,33.2,7.12,5.81,11.4,26.3,45.3,17,0.97,0.79,0.35,0.29,17.4,58.4,23.5
DO.0185,F,G10,LGDO-F-37,5/17/2012,8/13/2013,453,FCM (T-B-NK) 59wks,94.6,76.7,93.3,64,59.7,62.8,4.27,3.99,30.7,9.06,32.9,27.4,5.91,5.52,3.03,64.6,30.5,1.81,0.407,0.38,0.249,0.233,2.63,83.3,14
DO.0185,F,G10,LGDO-F-37,5/17/2012,12/23/2013,585,FCM (T-B-NK) 85wks,96,82,89.5,68.7,61.5,71.8,4.01,3.59,47.8,11.8,13.3,27.1,18.5,16.6,2.24,51.9,44.7,1.17,0.213,0.191,1.07,0.957,1.59,96.8,1.59
DO.0186,F,G10,LGDO-F-38,5/15/2012,12/31/2012,230,FCM (T-B-NK) 33wks,95.3,71.4,76.7,56.8,43.6,69.2,11.6,8.92,13.1,6.25,14.1,66.6,9.44,7.24,18.6,4.53,13.7,63.2,0.45,0.35,0.42,0.32,3.53,37.1,59.4
DO.0186,F,G10,LGDO-F-38,5/15/2012,8/13/2013,455,FCM (T-B-NK) 59wks,94.3,84.7,89.7,72.3,64.8,76.1,6.96,6.25,11.5,8,48.1,32.3,10.7,9.56,2.25,15.2,76.9,5.66,0.407,0.365,0.169,0.152,0,43.2,56.8
DO.0186,F,G10,LGDO-F-38,5/15/2012,12/23/2013,587,FCM (T-B-NK) 85wks,96.2,85.6,90.4,72.8,65.8,72.9,6.47,5.84,21.9,6.37,25.8,46,6.4,5.79,5.65,10.4,65.9,18.1,0.271,0.245,0.187,0.169,4.3,54.8,40.9
DO.0187,F,G10,LGDO-F-38,5/14/2012,12/31/2012,231,FCM (T-B-NK) 33wks,93.3,56.7,78,44.2,34.5,81,10.1,7.85,13.7,7.94,7.99,70.4,12.1,9.43,43,8.3,9.13,39.6,0.52,0.4,0.87,0.68,3.58,82.6,13.5
DO.0187,F,G10,LGDO-F-38,5/14/2012,8/13/2013,456,FCM (T-B-NK) 59wks,91.5,78.8,85.7,49.4,42.3,83.1,9.76,8.37,13.7,10.6,25.6,50.2,13.2,11.3,26.3,29.2,26.4,18,0.51,0.437,0.441,0.378,4.44,65,30.6
DO.0187,F,G10,LGDO-F-38,5/14/2012,12/23/2013,588,FCM (T-B-NK) 85wks,92.8,71.5,85.3,45.7,39,79.9,5.8,4.95,23.5,11.1,23.2,42.2,10.9,9.29,22.8,34.6,25.6,17.1,0.44,0.376,0.774,0.66,4.4,78.6,17
DO.0188,F,G10,LGDO-F-38,5/14/2012,12/31/2012,231,FCM (T-B-NK) 33wks,96.3,65.1,74.1,45.5,33.7,47,20.1,14.9,4.47,2.84,49.7,43,14.7,10.9,3.82,8.14,71.1,17,0.35,0.26,0.21,0.15,9.88,38.3,51.9
DO.0188,F,G10,LGDO-F-38,5/14/2012,8/13/2013,456,FCM (T-B-NK) 59wks,95.6,78.7,84.4,46.7,39.4,71,20.2,17,4.65,4.06,68.2,23,19.9,16.8,1.05,11.4,85.7,1.85,0.313,0.264,0.132,0.112,1.82,23.6,74.5
DO.0188,F,G10,LGDO-F-38,5/14/2012,12/23/2013,588,FCM (T-B-NK) 85wks,96.3,80,80.9,45.8,37,44.7,17.9,14.5,5.27,4.55,72,18.2,16,12.9,1.9,15.5,80.8,1.79,0.231,0.187,0.45,0.364,6.35,70.4,23.3
DO.0189,F,G10,LGDO-F-38,5/16/2012,12/31/2012,229,FCM (T-B-NK) 33wks,95.1,63.3,76.6,51.2,39.2,49.6,18.8,14.4,6.58,4.35,20.5,68.6,7.11,5.45,20.4,6.97,11.4,61.1,1.39,1.06,0.4,0.3,11.7,48.5,39.9
DO.0189,F,G10,LGDO-F-38,5/16/2012,8/13/2013,454,FCM (T-B-NK) 59wks,95.8,75.7,88.5,47.9,42.4,73.3,20,17.7,8.41,4.65,61.4,25.6,9.27,8.21,3.57,18.8,72,5.67,1.51,1.33,0.546,0.484,9.24,51.7,39.1
DO.0189,F,G10,LGDO-F-38,5/16/2012,12/23/2013,586,FCM (T-B-NK) 85wks,94.9,74.6,84,41.9,35.2,53.7,20.6,17.3,15.7,8.21,44.1,32,9.12,7.66,8.97,24.7,55.1,11.3,1.53,1.29,1.49,1.25,6.44,75.2,18.4
DO.0190,F,G10,LGDO-F-38,5/15/2012,12/31/2012,230,FCM (T-B-NK) 33wks,95.1,73.3,85.3,62.2,53,82.2,18.8,16.1,4.79,3.29,56.6,35.3,8.15,6.95,7.67,20,56.9,15.4,0.14,0.12,0.14,0.12,17.5,49.2,33.3
DO.0190,F,G10,LGDO-F-38,5/15/2012,8/13/2013,455,FCM (T-B-NK) 59wks,94,86.4,91.6,71.8,65.8,86,13.7,12.5,10.2,5.28,58.7,25.9,5.54,5.08,2.09,26.4,68.1,3.4,0.248,0.227,0.107,0.0978,19.1,25.5,55.3
DO.0190,F,G10,LGDO-F-38,5/15/2012,12/23/2013,587,FCM (T-B-NK) 85wks,95.5,76.2,88.2,65.1,57.4,77.9,10.8,9.51,14.5,7,43.1,35.4,5.53,4.88,17.1,33,41.1,8.84,0.25,0.221,0.428,0.378,11.3,78.5,10.3
DO.0191,F,G10,LGDO-F-39,5/15/2012,12/31/2012,230,FCM (T-B-NK) 33wks,94.9,71.7,78.3,51.2,40.1,60.9,20.1,15.7,4.08,2.18,56.4,37.4,8.47,6.63,4.13,12.2,64.9,18.8,0.28,0.22,0.08,0.06,9.09,33.3,57.6
DO.0191,F,G10,LGDO-F-39,5/15/2012,8/13/2013,455,FCM (T-B-NK) 59wks,91.3,79,88.5,51.6,45.6,81.4,21.6,19.1,4.73,3.61,73.9,17.8,10.2,9,4.23,12.7,75.6,7.45,0.117,0.104,0.0646,0.0571,7.41,11.1,81.5
DO.0191,F,G10,LGDO-F-39,5/15/2012,12/23/2013,587,FCM (T-B-NK) 85wks,94.2,77.6,90.7,60.1,54.5,85.7,14.5,13.2,6.88,3.69,66.6,22.8,10.2,9.21,3.5,29.5,63.5,3.48,0.164,0.148,0.262,0.237,5.83,70,24.2
DO.0192,F,G10,LGDO-F-39,5/15/2012,12/31/2012,230,FCM (T-B-NK) 33wks,93,70.9,67.7,41.9,28.4,68.7,8.42,5.7,33.3,17.6,20.2,28.9,4.83,3.27,19.2,33.1,28.7,19,0.53,0.36,0.24,0.16,7.95,56.8,34.1
DO.0192,F,G10,LGDO-F-39,5/15/2012,8/13/2013,455,FCM (T-B-NK) 59wks,90.3,78.7,76.7,41.4,31.8,79.3,6.44,4.94,49.9,13.4,10.6,26.1,7.67,5.88,12.8,70.3,14.4,2.53,0.388,0.298,0.649,0.498,0,57.7,42.3
DO.0192,F,G10,LGDO-F-39,5/15/2012,12/23/2013,587,FCM (T-B-NK) 85wks,94.6,75.9,60.2,8.11,4.88,46.5,5.12,3.08,47.1,4.68,12.4,35.7,2.81,1.69,44,17.6,11.8,26.5,0.505,0.304,0.499,0.3,3.95,77.6,18.4
DO.0193,F,G10,LGDO-F-39,5/13/2012,12/31/2012,232,FCM (T-B-NK) 33wks,96.2,55.2,80.6,42.3,34.1,68.7,7.9,6.36,16.6,8.19,29.4,45.8,7.47,6.02,19.2,9.5,50.8,20.5,0.62,0.5,0.82,0.66,3.67,76.9,19.4
DO.0193,F,G10,LGDO-F-39,5/13/2012,8/13/2013,457,FCM (T-B-NK) 59wks,92,72.4,87.4,62.2,54.4,74.1,9.23,8.07,11.2,4.91,41,42.9,12.5,10.9,6.56,9.24,71.3,12.9,0.543,0.474,0.545,0.477,2.65,47.8,49.6
DO.0193,F,G10,LGDO-F-39,5/13/2012,12/23/2013,589,FCM (T-B-NK) 85wks,96,80.2,87.1,64.3,56.1,54.8,8.56,7.46,18.9,10.6,45.6,24.9,9,7.84,8.04,15.7,71.4,4.83,0.528,0.46,0.787,0.686,2.89,80.6,16.5
DO.0194,F,G10,LGDO-F-39,5/15/2012,12/31/2012,230,FCM (T-B-NK) 33wks,96.6,61.6,81.5,45.6,37.2,70.5,17.5,14.3,7.48,4.26,49.9,38.4,10.1,8.23,19.3,4.32,47.2,29.2,0.22,0.18,0.09,0.07,20,20,60
DO.0194,F,G10,LGDO-F-39,5/15/2012,8/13/2013,455,FCM (T-B-NK) 59wks,93.3,88.2,83.7,50.6,42.4,76.1,21.3,17.8,7.4,6.42,74.6,11.6,12.8,10.7,8.02,13.6,76,2.46,0.112,0.0938,0.0946,0.0792,7.89,7.89,84.2
DO.0194,F,G10,LGDO-F-39,5/15/2012,12/23/2013,587,FCM (T-B-NK) 85wks,96.5,80.2,89.4,51.3,45.9,58.7,17.4,15.6,7.49,6.31,63.5,22.7,11.8,10.6,8.78,17.1,67.4,6.73,0.107,0.0956,0.0808,0.0722,24.3,51.4,21.6
DO.0195,F,G10,LGDO-F-39,5/13/2012,12/31/2012,232,FCM (T-B-NK) 33wks,96.3,69.4,72.6,46.9,34.1,56.4,14.5,10.5,17.1,8.87,37.2,36.8,9.79,7.11,12.5,24.8,47.9,14.7,0.59,0.43,0.24,0.17,29.5,34.1,35.2
DO.0195,F,G10,LGDO-F-39,5/13/2012,8/13/2013,457,FCM (T-B-NK) 59wks,94.8,86.5,77.9,40,31.2,67.3,17.9,13.9,15.8,7.4,64.6,12.1,14.4,11.2,16.5,23.5,46.8,13.2,0.101,0.0784,0.0847,0.066,12.5,21.9,65.6
DO.0195,F,G10,LGDO-F-39,5/13/2012,12/23/2013,589,FCM (T-B-NK) 85wks,96.5,79.1,73.8,47.5,35,56.5,12.2,9.02,28.9,9.43,36.5,25.2,8.02,5.92,30.1,29.6,28,12.3,0.223,0.165,0.244,0.18,6.45,61.3,32.3
DO.0196,F,G10,LGDO-F-40,5/12/2012,12/31/2012,233,FCM (T-B-NK) 33wks,94.2,70.4,74.7,37.4,27.9,60.7,10.3,7.72,22.5,14.5,25,38,9.17,6.84,17.5,13.3,27.1,42.1,0.48,0.36,0.33,0.24,7.14,50.8,42.1
DO.0197,F,G10,LGDO-F-40,5/12/2012,12/31/2012,233,FCM (T-B-NK) 33wks,95.6,62.5,71.1,47.9,34,57.9,19.9,14.1,31,8.31,6.21,54.4,5.65,4.02,21.3,7.17,14.8,56.7,0.22,0.16,0.19,0.13,30.9,13.2,55.9
DO.0197,F,G10,LGDO-F-40,5/12/2012,8/13/2013,458,FCM (T-B-NK) 59wks,91.8,69.8,79.2,46.3,36.7,71.4,12.2,9.69,40.7,6.29,10.8,42.2,3.33,2.64,28.1,20.5,34.4,16.9,0.068,0.0539,0.165,0.131,20.6,9.52,69.8
