Mouse.ID,Sex,Generation,penName,DOB,Exp.Date,Age.at.Exp.Date,Test.Name,Transitions.Made,Correct.Transitions,X..Correct,Tmaze.Duration.Start.1st.min,Tmaze.Duration.Start.2nd.min,Tmaze.Duration.Start.3rd.min,Tmaze.Duration.Start.4th.min,Tmaze.Duration.Start.5th.min,Tmaze.Duration.Right.1st.min,Tmaze.Duration.Right.2nd.min,Tmaze.Duration.Right.3rd.min,Tmaze.Duration.Right.4th.min,Tmaze.Duration.Right.5th.min,Tmaze.Duration.Left.1st.min,Tmaze.Duration.Left.2nd.min,Tmaze.Duration.Left.3rd.min,Tmaze.Duration.Left.4th.min,Tmaze.Duration.Left.5th.min,Tmaze.Duration.Center.1st.min,Tmaze.Duration.Center.2nd.min,Tmaze.Duration.Center.3rd.min,Tmaze.Duration.Center.4th.min,Tmaze.Duration.Center.5th.min,Tmaze.total.Distance.1st.min,Tmaze.total.Distance.2nd.min,Tmaze.total.Distance.3rd.min,Tmaze.total.Distance.4th.min,Tmaze.total.Distance.5th.min,Tmaze.Latency.to.Center.1st.min,Tmaze.Latency.to.Center.2nd.min,Tmaze.Latency.to.Center.3rd.min,Tmaze.Latency.to.Center.4th.min,Tmaze.Latency.to.Center.5th.min
DO.1163,M,G11,CSDO-M-53B,8/19/2012,9/6/2013,383,Mouse number <1200,19,11,57.89473684,19.4194,11.2112,11.5449,10.6106,13.6136,11.9453,7.14047,19.5529,6.20621,9.87654,8.08141,22.7628,7.39406,23.7838,4.77811,21.021,19.4194,22.1088,19.4661,33.9339,404.853,485.398,580.806,433.951,392.622,19.286,64.5979,120.587,180,243.911
DO.1165,M,G11,CSDO-M-53D,8/23/2012,9/6/2013,379,Mouse number <1200,18,10,55.55555556,21.2212,12.2122,13.2132,12.706,4.91158,9.40941,13.2933,0.053386,9.54288,12.1121,14.6146,11.2779,10.4104,11.2112,15.4154,15.2886,23.7638,37.9112,26.8068,28.2282,490.181,415.251,246.094,295.88,212.038,14.3477,60,120,180,244.511
DO.1166,M,G11,CSDO-M-54A,8/20/2012,2/21/2014,550,Mouse number <1200,14,9,64.28571429,31.0978,10.4104,9.94328,2.002,3.06974,NA,11.6783,13.2799,9.34268,8.60861,11.0777,11.625,18.2049,3.93727,4.67134,10.3503,20.4805,13.1465,9.40941,2.13547,268.986,451.568,500.32,274.909,205.619,38.5719,60,129.329,213.28,289.823
DO.1168,M,G11,CSDO-M-54,8/18/2012,2/21/2014,552,Mouse number <1200,12,8,66.66666667,16.4164,8.27494,23.8906,3.8038,13.7471,10.2102,5.53887,1.6016,20.7541,12.1788,10.5439,12.2789,NA,0.560561,20.3937,22.8962,34.1742,34.3744,34.6813,13.6803,440.306,474.844,322.503,315.745,337.554,16.4164,60,120,180,260.26
DO.1169,M,G11,CSDO-M-54,8/18/2012,2/21/2014,552,Mouse number <1200,18,13,72.22222222,38.9122,1.12779,17.4174,11.1445,7.20721,11.3447,8.75542,23.677,20.2202,6.23957,NA,15.6156,9.22923,8.81548,18.8589,9.40941,34.6346,9.07574,19.5529,27.3607,407.557,462.408,602.208,433.267,450.623,19.286,61.1278,122.723,186.72,250.651
DO.1171,M,G11,CSDO-M-55B,8/22/2012,3/8/2013,198,Mouse number <1200,3,2,66.7,29.6296,NA,NA,NA,NA,9.40941,NA,NA,NA,NA,NA,46.3263,60,60,41.1478,20.6273,13.6737,NA,NA,18.8522,385.485,235.612,233.523,185.677,227.959,28.295,60,NA,NA,281.081
DO.1172,M,G11,CSDO-M-55A,8/20/2012,3/8/2013,200,Mouse number <1200,10,6,60,29.3694,13.3534,10.8642,NA,24.8248,0.266934,2.2022,0.266933,NA,NA,2.73607,NA,NA,7.34067,15.6824,27.4942,43.7104,48.7354,52.6593,18.959,433.895,457.363,318.653,389.507,407.998,20.2202,68.7354,130.864,180,240
DO.1173,M,G11,CSDO-M-55C,8/21/2012,3/8/2013,199,Mouse number <1200,12,8,66.7,20.4204,NA,10.8775,6.36637,2.17551,NA,0.066733,2.93627,NA,18.5519,9.80981,NA,11.3447,8.40841,6.07274,29.8365,59.7331,34.708,45.025,33.1331,422.12,281.557,394.392,301.264,524.263,20.1535,60,120,180,242.109
DO.1174,M,G11,CSDO-M-55,8/22/2012,3/8/2013,198,Mouse number <1200,14,10,71.4,23.4234,2.13547,NA,1.8018,22.4892,8.54187,2.93627,7.00701,7.8345,5.17851,10.2769,NA,3.67034,0.133466,3.47014,17.0237,53.7938,49.0557,50.03,28.5953,502.058,389.311,402.841,420.302,411.676,15.3487,60,120,180,245.179
DO.1175,M,G11,CSDO-M-55,8/23/2012,3/8/2013,197,Mouse number <1200,14,10,71.4,16.2162,12.5459,0.867533,21.5549,NA,11.6116,13.9606,11.665,0.467134,30.8308,13.8805,NA,7.07374,NA,NA,18.4251,32.6927,39.326,37.5108,29.1024,560.859,522.103,412.795,381.488,321.246,16.016,60,120.521,180,240
DO.1177,M,G11,CSDO-M-56A,8/23/2012,2/28/2014,554,Mouse number <1200,7,4,57.14285714,34.034,21.2212,14.4144,15.1752,1.04104,11.8118,NA,NA,27.0938,NA,NA,7.35402,8.99566,NA,0.4004,14.3544,31.1578,36.6567,17.5976,59.0924,273.298,269.228,260.287,261.969,176.219,33.6336,60,128.996,180,240.908
DO.1179,M,G11,CSDO-M-56B,8/20/2012,2/28/2014,557,Mouse number <1200,8,4,50,33.033,31.1645,13.5469,3.67034,12.2789,NA,NA,10.7441,NA,NA,7.20721,NA,15.9026,7.58759,16.6834,19.96,28.8355,19.8732,48.6753,31.0377,201.569,254.478,441.304,286.841,327.866,33.3667,60,120,187.588,240
DO.1180,M,G11,CSDO-M-56C,8/22/2012,2/28/2014,555,Mouse number <1200,9,8,88.88888889,22.022,5.33867,11.4114,NA,20.8876,11.6116,11.9453,NA,12.0387,4.37771,7.00701,8.14147,NA,5.2052,NA,16.0894,34.2409,48.8555,42.7561,33.4001,476.285,463.115,300.482,330.049,334.652,19.286,60,120,180,245.846
DO.1181,M,G11,CSDO-M-57,8/21/2012,8/30/2013,374,Mouse number <1200,13,7,53.84615385,43.5093,2.00196,14.1472,10.21,NA,9.47594,4.60451,10.6104,10.3752,14.5826,NA,41.5899,10.7947,2.66928,NA,7.41518,13.1383,26.4497,37.4796,46.2182,206.769,301.852,384.352,231.744,170.504,43.1756,60,120.385,180,240.302
DO.1182,M,G11,CSDO-M-57,8/20/2012,8/30/2013,375,Mouse number <1200,6,3,50,36.5024,18.0335,2.94414,35.5444,18.9519,2.13542,NA,NA,NA,11.4112,NA,NA,NA,6.17107,8.91036,21.5624,45.9863,57.5739,19.1521,20.42,263.045,204.048,124.321,315.35,285.03,36.4357,60,120,181.444,248.844
DO.1184,M,G11,CSDO-M-57,8/21/2012,8/30/2013,374,Mouse number <1200,15,7,46.66666667,35.7016,17.5664,14.1313,5.67222,2.20216,13.4878,16.4749,17.7078,5.51496,11.211,NA,NA,13.4131,16.0824,15.2149,11.1442,23.3562,15.9489,33.7314,33.8411,328.651,340.226,483.27,315.607,275.036,32.0314,70.6692,124.388,185.515,240
DO.1185,M,G11,CSDO-M-57,8/20/2012,8/30/2013,375,Mouse number <1200,12,7,58.33333333,21.4214,8.14147,8.62863,12.9263,18.5853,4.87154,0.4004,9.20921,NA,12.3457,9.74308,NA,NA,30.0968,NA,25.0984,53.994,45.8325,17.8445,30.0033,377.512,253.773,235.071,220.045,122.032,13.7471,60,120,192.059,240
DO.1186,M,G11,CSDO-M-58,8/21/2012,9/6/2013,381,Mouse number <1200,28,13,46.42857143,21.6212,5.88828,16.1333,NA,17.7507,26.7675,28.887,24.7576,16.7815,16.4511,NA,11.6781,5.76275,28.671,10.5833,12.3454,13.947,13.6133,14.7478,17.9509,870.226,931.931,752.039,613.981,563.928,18.0176,62.1942,123.321,184.714,248.844
DO.1187,M,G11,CSDO-M-58,8/20/2012,9/6/2013,382,Mouse number <1200,19,14,73.68421053,20.4867,8.5417,20.5773,1.71124,15.4818,18.4848,17.3503,5.93915,22.5554,9.60941,6.74786,12.1373,5.60549,10.2767,21.0873,14.4808,22.5713,30.3472,25.9905,15.5565,483.725,497.7,253.642,348.831,344.521,20.6202,66.0647,120,181.444,240
DO.1188,M,G11,CSDO-M-58,8/22/2012,9/6/2013,380,Mouse number <1200,13,9,69.23076923,24.3572,20.7695,4.38845,2.56754,33.3343,18.6182,21.9548,22.0216,15.8155,NA,1.27584,6.26488,15.8155,8.80862,9.14228,16.5495,11.4779,19.7097,33.2755,17.9509,429.732,338.301,274.8,217.246,215.508,18.685,66.1981,122.653,180,259.654
DO.1189,M,G11,CSDO-M-58,8/24/2012,9/6/2013,378,Mouse number <1200,15,10,66.66666667,29.5702,19.4111,17.2836,8.5417,NA,12.6791,12.6123,8.74189,20.0863,11.0775,11.8116,9.54268,14.9718,5.04784,11.945,6.27281,18.8343,23.0734,27.1249,36.4039,332.351,413.265,437.142,287.589,234.513,19.3523,70.8694,120,184.981,240
DO.1190,M,G11,CSDO-M-58,8/20/2012,9/6/2013,382,Mouse number <1200,13,9,69.23076923,38.7046,7.80764,15.2149,0.533856,12.8125,13.2797,4.55364,1.91936,19.9179,8.71016,NA,10.0098,NA,5.60549,5.60549,10.7518,40.6986,44.2004,34.877,32.8989,240.552,299.162,231.439,199.147,273.485,32.0981,60,121.919,180,240.636
DO.1191,M,G11,CSDO-M-59,8/21/2012,3/1/2013,192,Mouse number <1200,10,7,70,31.705,15.0751,NA,14.3477,6.40641,11.2779,13.5469,11.6116,8.6353,5.51218,NA,9.47614,11.1445,NA,NA,16.8168,21.9019,37.2439,37.017,48.0147,391.781,442.294,376.503,268.307,260.451,29.9633,74.9416,120,180,245.512
DO.1192,M,G11,CSDO-M-59,8/22/2012,3/1/2013,191,Mouse number <1200,13,9,69.2,24.8248,12.012,3.67034,22.3557,7.24057,5.33867,3.8038,8.69536,0.18018,14.2142,5.07841,3.19653,3.2032,NA,NA,24.4244,40.9209,44.3644,37.0637,38.5452,585.445,428.763,364.724,354.847,333.798,16.7501,63.1965,120,180.247,240
DO.1193,M,G11,CSDO-M-59,8/22/2012,3/1/2013,191,Mouse number <1200,24,19,79.2,26.4264,5.07174,13.8805,6.87354,9.44278,9.94328,12.2122,8.80881,26.293,13.3467,5.07174,12.7461,9.54288,1.29463,10.317,18.4918,29.8365,27.701,25.4721,26.6934,615.026,626.911,600.591,590.226,562.489,19.6864,60,120,180,245.779
DO.1194,M,G11,CSDO-M-59,8/19/2012,3/1/2013,194,Mouse number <1200,13,13,100,21.695,10.4705,6.27294,9.47614,11.4114,11.1445,6.20621,4.6046,8.74207,NA,13.9473,9.27594,8.60861,5.67234,9.87654,13.1465,33.9806,40.3136,35.976,38.3116,390.067,416.259,398.835,370.05,267.247,20.4872,70.4705,120,180,240
DO.1195,M,G11,CSDO-M-59,8/22/2012,3/1/2013,191,Mouse number <1200,16,14,87.5,31.6984,9.67634,16.7501,9.40941,9.07574,13.6136,10.6106,7.54087,5.40541,11.5449,1.27461,7.9346,9.34268,17.2172,13.4134,13.3467,31.7784,26.3664,27.9012,23.6637,486.021,483.589,480.722,527.579,429.407,31.6984,67.9346,120,180,240
DO.1196,M,G11,CSDO-M-60,8/20/2012,3/1/2013,193,Mouse number <1200,13,7,53.8,16.4898,14.6747,NA,25.2519,3.64364,7.47414,9.28929,15.9359,12.1455,9.84318,14.6146,NA,13.5469,NA,19.4862,21.4214,35.7024,30.1835,22.4691,27.027,422.554,296.337,313.072,383.447,312.48,14.014,68.9356,133.467,180,243.644
DO.1197,M,G11,CSDO-M-60,8/19/2012,3/1/2013,194,Mouse number <1200,23,13,56.5,19.5529,NA,19.9533,7.00701,16.2162,17.7511,39.5729,23.4234,21.7551,19.8866,8.48181,8.40173,4.4044,6.00601,8.34168,14.1475,11.9586,12.2189,25.2319,15.0884,686.696,574.496,689.837,672.979,611.219,19.5529,61.8619,120,180,240
DO.1198,M,G11,CSDO-M-60A,8/19/2012,3/1/2013,194,Mouse number <1200,7,6,85.7,60,17.0103,43.2633,25.8058,NA,NA,5.73907,NA,6.27294,NA,NA,3.8038,4.13747,6.00601,NA,NA,32.2456,12.5993,21.9152,60,82.3819,379.49,191.87,320.818,134.045,NA,75.0083,120,205.806,240
DO.1199,M,G11,CSDO-M-60,8/22/2012,3/1/2013,191,Mouse number <1200,15,12,80,28.1615,11.8118,NA,14.6813,13.1798,3.00968,6.59993,17.4174,13.2132,NA,15.3487,2.06873,10.8775,6.20621,21.4882,13.4801,39.4528,31.5048,25.8325,25.332,375.619,426.072,391.054,435.584,335.503,28.1615,66.0661,120,180,240
DO.1200,M,G11,CSDO-M-60,8/17/2012,3/1/2013,196,Mouse number <1300,29,16,55.2,30.4304,14.0941,7.54755,11.5249,29.1959,8.00801,11.5449,10.6106,20.1134,11.2513,12.2856,18.2783,18.6186,14.014,5.47214,9.27594,15.9493,23.1565,14.2142,13.9473,642.859,898.234,768.75,734.891,579.951,24.1575,61.8619,120.053,182.449,241.441
DO.1201,F,G12,CSDO-F-61,11/9/2012,5/10/2013,182,Mouse number <1300,13,9,69.23,14.3477,3.93727,7.67434,NA,10.2102,5.34535,11.2713,5.005,6.4064,13.3467,10.01,3.06974,4.4044,NA,8.60861,15.6156,27.7077,27.5676,8.54855,11.8518,412.514,271.184,349.184,82.8809,267.507,20.8876,63.2633,120,180,240
DO.1202,F,G12,CSDO-F-61,11/9/2012,5/10/2013,182,Mouse number <1300,9,5,55.56,23.4234,NA,14.6813,NA,11.5782,4.73807,12.0787,NA,15.1485,9.07574,14.5546,25.0184,14.6813,NA,NA,17.6176,23.5035,30.9042,44.8515,39.7464,316.167,203.457,232.065,159.86,210.215,21.7551,84.5512,120,180,240
DO.1203,F,G12,CSDO-F-61,11/9/2012,5/10/2013,182,Mouse number <1300,17,15,88.24,24.5579,10.624,9.32933,9.80981,2.6026,5.20521,4.53787,20.8208,9.80981,9.27595,8.94895,9.40274,6.80681,12.4124,NA,15.5489,23.9573,20.9076,21.8285,35.5756,506.742,378.13,442.056,395.334,316.79,22.7561,62.1955,125.392,180,240
DO.1204,F,G12,CSDO-F-61,11/9/2012,5/10/2013,182,Mouse number <1300,18,15,83.33,36.303,19.8198,10.7441,11.4781,11.8785,NA,12.0921,13.0197,20.4004,14.6146,14.1542,13.6069,18.5519,10.704,14.5546,9.94328,14.9483,17.8178,18.8856,19.6864,540.162,539.182,417.208,424.784,413.401,21.288,63.1298,124.925,186.119,254.321
DO.1205,F,G12,CSDO-F-61,11/9/2012,5/10/2013,182,Mouse number <1300,18,14,77.78,31.5649,26.7067,12.3323,3.96396,9.18252,0.006674,15.1418,6.60661,9.94328,20.9543,10.1435,6.07274,6.40641,18.0848,8.87554,18.6186,12.2789,34.7881,28.3417,21.1879,394.639,453.742,397.437,356.027,382.157,12.2122,68.4685,122.789,180,247.047
DO.1206,F,G12,CSDO-F-62,11/9/2012,11/29/2013,385,Mouse number <1300,5,4,80,14.8145,5.67222,NA,NA,12.2787,33.8331,NA,NA,5.2051,NA,4.34551,9.20108,NA,NA,NA,7.07359,46.1277,60,55.0618,47.8818,265.948,271.6,111.108,116.963,132.382,14.8145,69.1344,120,180,240
DO.1207,F,G12,CSDO-F-62,11/9/2012,11/29/2013,385,Mouse number <1300,11,8,72.72727273,12.0787,33.7671,1.86853,1.42809,12.5859,24.0908,17.9513,17.4174,12.4124,NA,NA,NA,23.8438,9.45612,18.6186,23.8972,9.21588,18.7387,38.7721,29.4628,423.425,421.632,367.469,246.622,283.026,12.0787,60,120,187.521,252.586
DO.1208,F,G12,CSDO-F-62,11/9/2012,11/29/2013,385,Mouse number <1300,28,20,71.42857143,18.959,12.6059,12.8128,18.6854,7.20721,11.9453,13.9473,15.6156,23.9173,12.5192,14.2809,14.8949,11.8852,3.71705,9.07574,14.9483,18.8856,20.2202,14.014,11.9119,661.292,678.68,613.988,592.607,485.24,15.4154,61.0611,120.454,183.717,240.174
DO.1209,F,G12,CSDO-F-62,11/9/2012,11/29/2013,385,Mouse number <1300,16,14,87.5,14.6143,15.1482,12.212,10.8773,16.6163,8.74189,NA,0.600588,9.8096,21.3542,11.211,NA,1.02478,14.457,NA,27.5682,45.2522,48.6318,24.7893,24.5653,459.877,347.278,324.757,418.752,318.489,13.1462,60,120,192.121,240
DO.1210,F,G12,CSDO-F-62,11/9/2012,11/29/2013,385,Mouse number <1300,13,8,61.53846154,28.9617,10.8773,NA,9.94307,19.419,8.60843,11.8116,19.3523,NA,NA,8.60843,9.47594,9.60941,16.8165,14.8812,14.0884,28.7694,26.9677,35.109,27.4348,460.418,391.932,356.385,249.755,301.38,15.6153,60,120,180,240
DO.1211,F,G12,CSDO-F-63,11/9/2012,11/29/2013,385,Mouse number <1300,7,5,71.42857143,20.1535,31.2446,3.85719,NA,25.1585,15.4888,3.66366,20.4204,NA,NA,7.94128,NA,NA,19.4194,NA,16.5499,25.2252,35.8559,42.6493,17.5576,472.596,302.821,337.59,268.194,161.068,20.0868,63.6637,123.724,180,240
DO.1212,F,G12,CSDO-F-63,11/9/2012,11/29/2013,385,Mouse number <1300,22,10,45.45454546,22.6226,21.3547,25.1118,18.1982,23.1899,5.67234,3.4034,8.60861,5.40541,8.34168,5.80581,NA,3.73707,6.67334,NA,27.3674,36.6433,23.6103,32.6593,30.6039,570.228,396.133,417.449,391.79,353.707,12.4124,60,120,185.986,240
DO.1213,F,G12,CSDO-F-63,11/9/2012,11/29/2013,385,Mouse number <1300,18,14,77.77777778,22.5554,7.60745,10.0765,16.1491,9.07555,9.88427,10.0019,19.5525,8.60843,9.27575,9.34248,26.4926,8.87536,23.5564,14.8145,18.2846,16.2317,22.8303,12.0197,26.9009,460.744,593.201,421.754,478.623,405.842,22.5554,62.3944,120,180,240
DO.1214,F,G12,CSDO-F-63,11/9/2012,11/29/2013,385,Mouse number <1300,20,14,70,24.5574,4.73797,14.681,13.0127,10.0765,7.47398,18.9519,13.0127,0.365388,10.5119,10.3514,16.4081,10.1671,23.4659,11.4779,17.9509,20.1022,22.2726,23.3562,29.4685,570.68,523.351,463.601,393.084,369.203,18.8184,66.2649,120,191.988,250.579
DO.1215,F,G12,CSDO-F-63,11/9/2012,11/29/2013,385,Mouse number <1300,23,11,47.82608696,28.5025,18.5436,9.67614,11.0108,8.87536,7.74091,16.2317,8.81656,7.98404,11.6781,NA,9.34248,19.0186,16.4478,7.57572,23.8901,15.8155,23.9568,22.7556,29.4955,419.637,536.74,556.245,465.602,430.665,20.2865,64.73,124.122,182.712,243.238
DO.1216,F,G12,CSDO-F-64,11/9/2012,5/24/2013,196,Mouse number <1300,11,9,81.8,17.751,1.53486,4.62515,12.0581,1.46813,9.34265,NA,3.60359,NA,NA,10.8108,9.34265,NA,1.4014,NA,22.229,50.0568,52.7723,46.9409,58.2649,481.446,345.135,190.214,285.302,190.295,16.2162,60,120,191.991,240
DO.1217,F,G12,CSDO-F-64,11/9/2012,5/24/2013,196,Mouse number <1300,19,12,63.2,20.4939,4.86467,17.1504,2.6026,10.4104,11.6783,13.013,NA,6.53985,13.747,5.60559,12.8128,4.33766,8.87552,3.77133,22.3556,30.1771,38.6454,42.1822,32.2047,565.752,536.942,465.143,438.258,395.097,20.3536,62.8627,120,180,240
DO.1218,F,G12,CSDO-F-64,11/9/2012,5/24/2013,196,Mouse number <1300,16,12,75,14.8148,14.014,5.27192,15.9492,NA,6.67332,6.13945,3.95782,7.98742,10.6106,17.3506,8.27492,7.87452,3.40339,15.015,21.8953,31.7051,43.7633,32.8601,34.4412,554.107,451.594,352.094,409.43,318.3,13.9472,60,120,187.921,240
DO.1219,F,G12,CSDO-F-64,11/9/2012,5/24/2013,196,Mouse number <1300,22,14,63.6,6.67334,9.47614,10.3437,15.1485,12.0787,15.2152,27.6276,15.8826,20.2202,21.4214,14.3544,11.9386,7.29396,8.68201,7.31398,16.5499,11.0244,26.5465,16.2162,19.1859,492.892,546.357,532.785,497.782,421.348,13.8805,65.0651,120,185.586,241.575
DO.1220,F,G12,CSDO-F-64,11/9/2012,5/24/2013,196,Mouse number <1300,13,10,76.9,27.9612,3.67033,NA,2.2022,NA,9.08257,14.6882,0.319959,22.7834,20.7266,NA,10.5438,9.67631,NA,14.1474,16.8835,32.0987,50.0037,35.0144,26.3271,285.296,409.646,325.376,278.822,379.557,33.5668,60.7939,120.32,180,243.643
DO.1221,F,G12,CSDO-F-65,11/9/2012,5/17/2013,189,Mouse number <1300,7,5,71.43,11.7451,NA,12.8128,NA,10.7441,1.06773,NA,8.80881,NA,NA,3.93727,NA,6.87354,11.9453,NA,32.5058,13.4067,21.7751,27.6076,3.87054,224.848,36.6523,306.252,171.561,83.2419,10.2769,60,120.854,180,260.594
DO.1222,F,G12,CSDO-F-65,11/9/2012,5/17/2013,189,Mouse number <1300,14,10,71.43,21.8886,0.947615,15.8025,9.80981,NA,4.53787,5.27194,6.80681,9.47614,0.734067,5.13847,15.7491,8.00801,4.16416,18.3917,12.0854,18.4785,14.1675,21.6016,25.2586,377.698,327.196,282.496,279.598,215.837,11.4781,60,139.606,180,248.582
DO.1223,F,G12,CSDO-F-65,11/9/2012,5/17/2013,189,Mouse number <1300,24,16,66.67,19.6196,0.533867,8.14147,13.2399,3.10978,5.00501,8.20821,10.2769,15.6156,15.3487,14.7548,21.0811,13.6803,12.0787,11.1445,14.9483,30.1101,25.6323,17.4641,30.0634,679.479,546.71,533.503,508.62,507.033,11.9453,64.6647,120,180,243.11
DO.1224,F,G12,CSDO-F-65,11/9/2012,5/17/2013,189,Mouse number <1300,18,11,61.11,13.687,17.0103,12.4124,4.33767,17.6176,13.1465,4.47114,11.4114,20.7541,4.2042,7.47414,8.88889,4.59126,9.00901,5.53887,17.8178,22.6894,21.9086,16.3964,25.8592,423.942,432.539,393.899,315.629,348,11.4781,76.343,125.526,180,249.716
DO.1225,F,G12,CSDO-F-65,11/9/2012,5/17/2013,189,Mouse number <1300,20,12,60,23.8906,7.02035,24.0774,10.971,2.97631,7.67434,8.94228,13.8805,9.34268,14.1475,10.6173,14.6747,7.40741,13.7471,20.1869,17.8846,29.6296,14.7014,25.9393,22.7561,593.817,524.534,481.376,467.298,346.276,17.2172,68.8689,129.997,180,242.976
DO.1226,F,G12,CSDO-F-66,11/9/2012,5/17/2013,189,Mouse number <1300,12,8,66.67,14.4811,0.680681,18.4051,14.2142,22.022,NA,0.467134,2.2022,3.6303,6.91358,9.94328,25.4254,10.6106,11.8118,NA,34.1074,33.0264,27.2472,20.8008,30.664,453.264,427.036,418.168,327.138,337.263,15.4154,60,139.339,180,246.78
DO.1227,F,G12,CSDO-F-66,11/9/2012,5/17/2013,189,Mouse number <1300,11,11,100,29.4962,10.5439,12.6793,16.9503,2.6026,NA,2.08208,17.0237,9.54955,16.6233,NA,12.0787,10.2102,3.33667,9.00901,0.266933,8.07474,19.4862,29.4962,30.8976,247.652,275.889,479.507,474.743,340.823,11.6783,96.1628,125.192,189.656,249.917
DO.1229,F,G12,CSDO-F-66,11/9/2012,5/17/2013,189,Mouse number <1300,15,8,53.33,55.7891,7.80781,10.01,5.13847,10.5439,NA,11.011,13.7471,16.6833,15.4154,NA,18.1515,4.53787,18.3784,14.321,4.21088,23.0297,31.6383,19.8665,19.7197,255.403,449.279,430.81,456.972,431.004,55.7891,60,120,180,243.777
DO.1230,F,G12,CSDO-F-66,11/9/2012,5/17/2013,189,Mouse number <1300,10,8,80,26.6266,6.94027,11.4114,11.705,13.2533,6.07274,10.3437,NA,7.34067,NA,9.27594,4.27094,12.6126,11.2779,NA,14.2876,38.6453,34.708,29.6096,46.7467,416.709,417.24,392.978,370.239,281.437,29.0958,60,120,180,240.44
DO.1236,F,G12,CSDO-F-68,11/9/2012,5/10/2013,182,Mouse number <1300,29,16,55.17,21.0277,12.0721,15.8158,11.011,9.77644,6.74007,14.8815,3.33667,5.6323,17.8579,16.8836,11.2112,5.07174,14.0807,13.3467,15.8825,22.4358,36.3096,29.6763,19.1525,507.535,648.132,469.738,473.235,503.741,17.017,62.4625,120,180,246.647
DO.1237,F,G12,CSDO-F-68,11/9/2012,5/10/2013,182,Mouse number <1300,21,18,85.71,36.303,8.20821,12.6126,8.80881,15.649,5.73907,18.0848,7.69436,20.7608,7.18051,0.674008,14.2075,14.6813,8.87554,8.40841,17.017,18.1648,25.4788,19.4862,28.4952,577.625,573.501,546.483,464.236,498.865,11.4781,67.4007,120,180.781,240.44
DO.1238,F,G12,CSDO-F-68,11/9/2012,5/10/2013,182,Mouse number <1300,12,8,66.67,37.7711,11.2779,12.8795,NA,1.06773,NA,20.2202,9.20921,24.9183,0.44044,11.3447,NA,10.9443,NA,15.9827,11.1512,28.6353,26.967,35.7491,42.9763,364.084,324.41,291.922,190.966,175.26,26.5599,60,120,180,240.44
DO.1239,F,G12,CSDO-F-68,11/9/2012,5/10/2013,182,Mouse number <1300,20,16,80,26.1595,5.07174,11.8785,1.86853,27.6276,3.13647,14.2943,5.45879,10.1435,3.5035,12.5526,10.8041,9.20921,19.3126,1.70837,17.284,26.3063,36.977,25.4721,25.6256,851.927,473.376,410.757,449.5,408.58,15.2152,64.5312,120,180,241.508
DO.1240,F,G12,CSDO-F-68,11/9/2012,5/10/2013,182,Mouse number <1300,35,16,45.71,15.689,7.46747,15.7024,8.52185,13.4801,13.4801,11.4114,7.34067,12.012,4.73807,10.1435,13.6803,9.54288,12.8795,8.57524,20.1535,29.1758,27.5475,26.7868,33.2065,596.243,567.256,481.392,471.275,590.008,12.012,64.4645,120,181.915,240
DO.1241,F,G12,CSDO-F-69,11/9/2012,5/3/2013,175,Mouse number <1300,30,24,80,33.033,15.4821,8.47514,10.5439,7.67434,10.1502,6.26627,18.9056,8.52186,17.8512,4.27094,12.8128,9.07574,7.67434,10.8108,9.07574,26.1728,23.8105,32.993,25.1985,496.454,648.497,617.626,554.18,573.069,26.293,65.7991,120,180.647,240
DO.1242,F,G12,CSDO-F-69,11/9/2012,5/3/2013,175,Mouse number <1300,15,10,66.7,55.1885,9.80981,24.7114,0.18018,14.5479,NA,10.2769,9.94328,12.2789,24.8916,NA,17.1505,10.2102,11.0777,0.2002,4.81148,22.8962,15.1351,36.6633,20.3604,462.26,562.68,584.001,422.03,389.632,55.0551,60,120,180.18,240
DO.1243,F,G12,CSDO-F-69,11/9/2012,5/3/2013,175,Mouse number <1300,20,14,70,26.026,17.8846,9.67634,5.93927,12.2122,8.40841,18.4985,7.66099,8.74207,7.47414,9.74975,2.79613,23.4234,10.1435,5.33867,16.1495,20.7541,19.4394,36.3096,35.1084,516.643,545.868,464.135,337.094,384.396,17.8846,62.7961,120.254,180,240
DO.1244,F,G12,CSDO-F-69,11/9/2012,5/3/2013,175,Mouse number <1300,20,16,80,35.302,5.33867,8.20821,10.8108,8.30831,5.005,22.1555,2.46914,19.286,10.8775,9.94995,9.20253,8.87554,6.0327,5.71238,10.0767,23.3033,40.5806,24.2042,35.1685,534.097,548.033,447.575,450.707,376.695,35.302,60.5272,120,180,245.646
DO.1245,F,G12,CSDO-F-69,11/9/2012,5/3/2013,175,Mouse number <1300,17,10,58.8,15.1485,3.55022,16.4698,NA,14.4144,16.8902,12.2055,18.8388,9.98999,10.377,13.8805,7.60761,9.67634,21.5816,3.64364,13.6803,36.7034,13.0797,28.295,31.5649,517.478,449.623,518.413,374.975,336.407,15.1485,66.1995,126.527,180.047,243.644
DO.1246,F,G12,CSDO-F-70,11/9/2012,5/3/2013,175,Mouse number <1300,9,6,66.7,43.5836,25.5656,2.58926,19.5128,55.8959,NA,9.47614,12.2122,NA,3.16984,7.20721,5.67234,7.00701,NA,NA,9.27594,19.4194,38.1915,40.287,0.867534,328.18,319.401,330.094,174.112,173.097,27.294,65.3987,122.589,180,295.963
